,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
105,"Hineline, Mark Lawrence",ENVR 141 - Wilderness & HumanValue Worksh (A),FA10,9,7,83.3%,100.0%,4.83,A (4.00),
106,"Griest, Kim",ENVR 30 - Environmental Issues:Nat Sci (A),FA10,128,65,87.7%,87.5%,4.28,B+ (3.47),B (3.03)
107,"Talley, Theresa S.",ENVR 120 - Coastal Ecology (A),SP10,16,9,100.0%,100.0%,4.06,B+ (3.67),
108,"Callender, Craig Adam",ENVR 130 - Environmental Issues:Soc Sci (A),SP10,101,55,85.5%,66.7%,4.09,B (3.29),B (3.28)
109,"Hineline, Mark Lawrence",ENVR 140 - Wilderness and Human Values (A),SP10,98,46,87.0%,76.1%,2.76,A- (3.83),A- (3.72)
110,"Niles, John O.",ENVR 102 - Selected Topics/Environmntl St (A),WI10,39,17,94.1%,94.1%,4.97,B+ (3.67),B+ (3.44)
111,"Ochoa, Edward Henry",ENVR 110 - Environmental Law (A),WI10,47,21,95.2%,100.0%,5.64,B+ (3.69),B+ (3.33)
112,"Kleissl, Jan",ENVR 87 - Freshman Seminar (A),WI10,9,6,100.0%,100.0%,0.9,A (4.00),
113,"Griest, Kim",ENVR 30 - Environmental Issues:Nat Sci (A),FA09,112,63,80.6%,83.6%,3.07,B+ (3.45),B- (2.79)
114,"Martin, Eric Collin",ENVR 102 - Selected Topics/Environmntl St (A),SP09,25,17,100.0%,100.0%,4.26,B+ (3.67),B (3.24)
115,"Callender, Craig Adam",ENVR 130 - Environmental Issues:Soc Sci (A),SP09,58,40,82.5%,77.5%,2.96,B+ (3.64),B (3.02)
116,"Wastal, Carrie King",ENVR 87 - Freshman Seminar (A),SP09,12,11,100.0%,100.0%,1.77,,
117,"Linden, Paul F.",ENVR 87 - Freshman Seminar (A),WI09,13,12,91.7%,90.9%,2.5,A (4.00),
118,"Shaffer, Lisa Robock",ENVR 87 - Freshman Seminar (A),WI09,13,12,91.7%,90.9%,2.5,A (4.00),
119,"Chau, Pao C.",ENVR 30 - Environmental Issues:Nat Sci (A),FA08,107,26,96.0%,92.0%,2.42,A- (3.79),B+ (3.56)
120,"Huff, Tonya Michelle",ENVR 102 - Selected Topics/Environmntl St (A),SP08,20,16,100.0%,100.0%,3.0,B+ (3.67),B+ (3.37)
121,"Ochoa, Edward Henry",ENVR 110 - Environmental Law (A),SP08,42,34,100.0%,90.9%,5.53,B+ (3.53),B+ (3.54)
122,"Callender, Craig Adam",ENVR 102 - Selected Topics/Environmntl St (A),WI08,45,32,77.4%,84.4%,3.47,B- (2.96),B- (2.72)
123,"Oreskes, Naomi",ENVR 102 - Selected Topics/Environmntl St (A),WI08,45,32,77.4%,84.4%,3.47,B- (2.96),B- (2.72)
124,"Clemencon, Raymond",ENVR 130 - Environmental Issues:Soc Sci (A),WI08,63,35,91.2%,91.2%,3.56,A- (3.71),B (3.26)
125,"Chau, Pao C.",ENVR 30 - Environmental Issues:Nat Sci (A),FA07,102,39,94.4%,94.3%,2.65,A- (3.84),B+ (3.58)
