,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
1105,"Pomeroy, Robert S.",CHEM 100A - Analytical Chemistry Lab (A),SP16,80,41,69.2%,89.7%,7.83,B (3.03),B- (2.80)
1106,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A),SP16,20,6,100.0%,100.0%,5.3,B (3.20),B- (2.98)
1107,"Xiong, Wei",CHEM 105A - Physical Chemistry Laboratory (A),SP16,46,20,55.6%,88.9%,8.5,B (3.06),B (3.23)
1108,"Huang, Xuemei",CHEM 108 - Protein Biochemistry Lab (A),SP16,51,18,100.0%,100.0%,9.43,B+ (3.47),B+ (3.48)
1109,"Mrse, Anthony Adrian",CHEM 108 - Protein Biochemistry Lab (A),SP16,51,17,100.0%,100.0%,9.43,B+ (3.47),B+ (3.48)
1110,"Wang, Wei",CHEM 11 - The Periodic Table (A),SP16,199,170,81.2%,72.9%,4.05,B+ (3.36),B (3.13)
1111,"Komives, Elizabeth A",CHEM 113 - Physical Chem/Biol Macromolec (A),SP16,15,9,100.0%,100.0%,6.5,A- (3.88),
1112,"Wollman, Roy",CHEM 114B - Biochem Energetics&Metabolism (A),SP16,38,15,100.0%,71.4%,5.93,B+ (3.64),B (3.20)
1113,"Joseph, Simpson",CHEM 114C - Biosynthesis of Macromolecules (A),SP16,148,44,77.3%,61.4%,6.95,B (3.00),C+ (2.70)
1114,"Sailor, Michael Joseph",CHEM 123 - Advanced Inorganic Chem Lab (A),SP16,15,8,100.0%,100.0%,4.5,A- (3.80),
1115,"Cohen, Seth M",CHEM 125 - Bioinorganic Chemistry (A),SP16,11,10,90.0%,100.0%,5.5,B- (2.90),
1116,"Tezcan, Faik",CHEM 125 - Bioinorganic Chemistry (A),SP16,12,9,88.9%,88.9%,5.61,B- (2.78),
1117,"Crowell, John E",CHEM 126 - Physical Chem: Quantum Mech (A),SP16,44,16,73.3%,80.0%,8.23,B- (2.73),B- (2.97)
1118,"Villa Rodriguez, Elizabeth",CHEM 127 - Physical Chem: Thermodynamics (A),SP16,90,62,82.0%,90.2%,5.71,B (3.15),B- (2.91)
1119,"Opella, Stanley J",CHEM 13 - Chemistry of Life (A),SP16,60,29,44.4%,55.6%,4.57,B (3.07),B- (2.91)
1120,"Galperin, Michael",CHEM 132 - Chem Physics: Stat Thermo II (A),SP16,42,23,73.9%,82.6%,7.77,B- (2.85),B- (2.77)
1121,"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),SP16,209,109,78.6%,82.5%,9.85,B- (2.86),C+ (2.67)
1122,"Siegel, Dionicio R.",CHEM 140B - Organic Chemistry II (A),SP16,387,276,92.6%,95.9%,6.94,B (3.16),C+ (2.34)
1123,"Weizman, Haim",CHEM 140B - Organic Chemistry II (B),SP16,323,119,72.2%,85.2%,8.48,B- (2.76),C+ (2.63)
1124,"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),SP16,403,144,85.8%,93.3%,7.97,B (3.13),B- (2.72)
1125,"Hoeger, Carl",CHEM 140C - Organic Chemistry III (B),SP16,195,84,83.3%,80.8%,8.53,B- (2.99),B (3.04)
1126,"Tor, Yitzhak",CHEM 140CH - Honors Organic Chemistry (A),SP16,70,36,94.3%,97.1%,6.96,B+ (3.65),B+ (3.67)
1127,"Albizati, Kim F.",CHEM 143A - Organic Chemistry Laboratory (A),SP16,458,167,88.0%,98.0%,6.51,B+ (3.33),B (3.03)
1128,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SP16,82,30,96.3%,92.6%,6.81,B (3.12),B (3.30)
1129,"Perrin, Charles L.",CHEM 146 - Kinetics & Mechan of Org React (A),SP16,7,3,100.0%,100.0%,9.5,B+ (3.50),
1130,"Weizman, Haim",CHEM 151 - Molecules That Changed World (A),SP16,64,36,87.9%,90.9%,3.77,B+ (3.42),B+ (3.57)
1131,"Burkart, Michael D",CHEM 157 - Natural Products Chemistry (A),SP16,26,10,90.0%,100.0%,4.7,B (3.20),B (3.26)
1132,"Baker, Timothy Stanley",CHEM 164 - Structural Biology of Viruses (A),SP16,30,12,75.0%,91.7%,5.83,B+ (3.33),B (3.24)
1133,"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),SP16,34,12,77.8%,88.9%,4.72,B+ (3.44),B- (2.79)
1134,"Amaro, Rommie E",CHEM 185 - Intro/Computational Chemistry (A),SP16,15,6,25.0%,75.0%,10.5,B- (2.75),
1135,"Walker, Ross Charles",CHEM 185 - Intro/Computational Chemistry (A),SP16,17,6,25.0%,50.0%,10.5,B- (2.75),
1136,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP16,5,4,100.0%,100.0%,4.0,A- (3.75),
1137,"Tezcan, Faik",CHEM 6A - General Chemistry I (A),SP16,108,43,85.0%,67.5%,6.19,B (3.08),C+ (2.54)
1138,"Fisher, Kaitlin Mallory",CHEM 6B - General Chemistry II (A),SP16,350,173,94.1%,98.8%,7.11,B (3.23),B (3.23)
1139,"Fisher, Kaitlin Mallory",CHEM 6B - General Chemistry II (B),SP16,185,87,91.8%,98.8%,6.55,B (3.17),B (3.20)
1140,"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SP16,197,94,93.3%,84.3%,6.91,B (3.26),B- (2.88)
1141,"Brydges, Stacey",CHEM 6C - General Chemistry III (B),SP16,356,169,92.9%,95.5%,6.7,B (3.21),B (3.20)
1142,"Johnson, Christina A",CHEM 6C - General Chemistry III (C),SP16,353,165,86.0%,80.9%,8.14,B- (2.89),B- (2.86)
1143,"Johnson, Christina A",CHEM 6C - General Chemistry III (D),SP16,400,202,87.2%,85.7%,8.25,B- (2.82),B- (2.83)
1144,"Kubiak, Clifford Paul",CHEM 6CH - Honors General Chemistry III (A),SP16,91,44,78.6%,90.5%,6.55,B+ (3.56),B+ (3.53)
1145,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),SP16,273,107,80.6%,92.2%,5.01,B+ (3.41),B (3.06)
1146,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),SP16,273,119,79.6%,83.2%,5.82,B (3.24),B (3.03)
1147,"Brydges, Stacey",CHEM 7LM - General Chemistry Lab - Majors (A),SP16,93,50,95.7%,95.7%,10.85,B+ (3.45),B+ (3.54)
1148,"Doolittle, Russell F.",CHEM 92 - Undergrad Pharmacology Seminar (A),SP16,102,44,84.1%,81.8%,1.45,A (4.00),
1149,"Kummel, Andrew C",CHEM 93 - Cancer Therapeutic/Diagnostic (A),SP16,12,5,100.0%,80.0%,7.7,A- (3.75),
1150,"Bussey, Thomas J",CHEM 96 - Introductn to Teaching Science (A),SP16,10,4,100.0%,100.0%,4.0,A (4.00),
1151,"Tauber, Michael",CHEM 100A - Analytical Chemistry Lab (A),WI16,57,28,67.9%,64.3%,8.29,B (3.04),B- (2.83)
1152,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A),WI16,21,9,100.0%,88.9%,8.06,B+ (3.33),B (3.13)
1153,"Crowell, John E",CHEM 105A - Physical Chemistry Laboratory (A),WI16,25,14,71.4%,78.6%,11.58,B (3.08),B (3.14)
1154,"Johnson, Christina A",CHEM 109 - Recombinant DNA Laboratory (A),WI16,61,17,81.3%,87.5%,12.5,B+ (3.56),B+ (3.33)
1155,"Bussey, Thomas J",CHEM 114A - Biochemical Structure&Function (A),WI16,91,48,90.9%,93.2%,8.09,B+ (3.30),B- (2.99)
1156,"Komives, Elizabeth A",CHEM 114B - Biochem Energetics&Metabolism (A),WI16,123,66,92.7%,94.5%,7.59,B (3.24),B (3.22)
1157,"Devaraj, Neal Krishna",CHEM 116 - Chemical Biology (A),WI16,12,3,100.0%,100.0%,5.17,B+ (3.67),
1158,"Amaro, Rommie E",CHEM 118 - Pharmacology and Toxicology (A),WI16,97,36,100.0%,97.1%,5.13,B+ (3.40),B+ (3.49)
1159,"Dibrov, Sergey M",CHEM 12 - Molecules and Reactions (A),WI16,152,137,75.0%,78.7%,4.4,B (3.20),C+ (2.64)
1160,"Figueroa, Joshua",CHEM 120A - Inorganic Chemistry I (A),WI16,80,43,87.5%,82.5%,8.24,B- (2.92),B- (2.78)
1161,"Sailor, Michael Joseph",CHEM 120B - Inorganic Chemistry II (A),WI16,43,21,100.0%,100.0%,4.71,B+ (3.50),B+ (3.54)
1162,"Paesani, Francesco",CHEM 126 - Physical Chem: Quantum Mech (A),WI16,130,62,78.9%,94.7%,7.94,B (3.11),B- (2.84)
1163,"Weare, John H.",CHEM 131 - Chem Physics: Stat Thermo I (A),WI16,54,32,53.1%,34.4%,7.47,B- (2.81),B (3.22)
1164,"Bertrand, Guy",CHEM 140A - Organic Chemistry I (A),WI16,376,189,90.6%,97.2%,6.83,B (3.25),B- (2.75)
1165,"Gianneschi, Nathan",CHEM 140A - Organic Chemistry I (B),WI16,272,131,80.0%,62.0%,8.33,B- (2.74),B- (2.78)
1166,"Albizati, Kim F.",CHEM 140B - Organic Chemistry II (A),WI16,407,193,90.9%,97.8%,8.2,B (3.09),B- (2.72)
1167,"Ternansky, Robert J.",CHEM 140B - Organic Chemistry II (B),WI16,196,127,87.0%,87.8%,9.39,B (3.10),C+ (2.68)
1168,"Burkart, Michael D",CHEM 140B - Organic Chemistry II (C),WI16,376,199,87.7%,94.4%,8.56,B (3.10),B- (2.72)
1169,"Weizman, Haim",CHEM 140BH - Honors Organic Chemistry (A),WI16,64,43,93.0%,93.0%,8.31,B+ (3.49),B+ (3.66)
1170,"Godula, Kamil",CHEM 140C - Organic Chemistry III (A),WI16,184,171,87.1%,92.9%,7.36,B (3.09),B- (2.72)
1171,"Gianneschi, Nathan",CHEM 141 - Organic Nanomaterials (A),WI16,3,3,100.0%,100.0%,4.5,B+ (3.33),
1172,"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),WI16,404,197,78.7%,64.9%,7.17,B- (2.99),B (3.11)
1173,"Weizman, Haim",CHEM 143AM - Organic Chem Lab - Majors (A),WI16,64,36,91.2%,94.1%,8.09,B (3.29),B- (2.97)
1174,"Albizati, Kim F.",CHEM 143B - Organic Chemistry Laboratory (A),WI16,86,38,94.1%,97.1%,5.83,B+ (3.45),B (3.14)
1175,"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),WI16,8,5,60.0%,100.0%,6.5,B+ (3.40),
1176,"Devaraj, Neal Krishna",CHEM 168 - Drug Synthesis and Design (A),WI16,52,21,95.2%,95.2%,5.36,B (3.24),B (3.26)
1177,"Pomeroy, Robert S.",CHEM 172 - Environmental Chemistry II (A),WI16,39,17,94.1%,100.0%,6.26,B (3.18),B- (2.95)
1178,"Bussey, Thomas J",CHEM 187 - Foundn of Teach&Learn Science (A),WI16,5,3,100.0%,100.0%,4.5,B+ (3.67),
1179,"Newsam, John",CHEM 194 - Special Topics in Chemistry (A),WI16,18,16,93.8%,100.0%,1.75,A- (3.86),
1180,"Albizati, Kim F.",CHEM 194 - Special Topics in Chemistry (B),WI16,18,11,90.9%,90.9%,2.14,B (3.11),
1181,"Dibrov, Sergey M",CHEM 6A - General Chemistry I (A),WI16,128,87,78.3%,47.0%,6.25,C+ (2.44),C (2.24)
1182,"Dembinski, Holly",CHEM 6A - General Chemistry I (B),WI16,248,125,82.6%,46.1%,6.19,C+ (2.47),B- (2.78)
1183,"Fisher, Kaitlin Mallory",CHEM 6A - General Chemistry I (C),WI16,211,103,92.8%,93.8%,6.64,B (3.08),B (3.19)
1184,"Trogler, William C",CHEM 6B - General Chemistry II (A),WI16,384,225,92.6%,79.6%,6.28,B+ (3.39),B (3.24)
1185,"Kummel, Andrew C",CHEM 6B - General Chemistry II (B),WI16,378,242,90.9%,91.3%,6.25,B (3.26),B- (2.86)
1186,"Hamaoka, Brent Y",CHEM 6B - General Chemistry II (C),WI16,153,85,83.3%,51.3%,5.29,B (3.08),B- (2.79)
1187,"Hoeger, Carl",CHEM 6B - General Chemistry II (D),WI16,375,227,92.5%,86.8%,7.57,B (3.12),B- (2.83)
1188,"Johnson, Christina A",CHEM 6B - General Chemistry II (E),WI16,428,261,89.4%,92.1%,7.65,B (3.10),B (3.03)
1189,"Paesani, Francesco",CHEM 6BH - Honors General Chemistry II (A),WI16,104,79,88.2%,97.4%,7.37,B+ (3.57),B+ (3.46)
1190,"Hoeger, Carl",CHEM 6C - General Chemistry III (A),WI16,155,73,87.5%,86.1%,7.97,C+ (2.69),B- (2.73)
1191,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),WI16,225,94,81.7%,87.8%,6.06,B (3.12),B (3.05)
1192,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),WI16,205,111,84.6%,87.5%,5.94,B (3.26),B (3.05)
1193,"Fisher, Kaitlin Mallory",CHEM 7L - General Chemistry Laboratory (C),WI16,131,76,83.3%,98.6%,6.09,B+ (3.43),B+ (3.32)
1194,"Brydges, Stacey",CHEM 7LM - General Chemistry Lab - Majors (A),WI16,77,42,97.6%,100.0%,8.83,B+ (3.55),B+ (3.65)
1195,"Bussey, Thomas J",CHEM 87 - Freshman Seminar (B),WI16,17,10,100.0%,100.0%,1.93,,
1196,"Bussey, Thomas J",CHEM 96 - Introductn to Teaching Science (A),WI16,15,11,100.0%,100.0%,3.23,A- (3.90),
1197,"Pomeroy, Robert S.",CHEM 100A - Analytical Chemistry Lab (A),FA15,121,60,75.9%,81.0%,7.64,B (3.26),B- (3.00)
1198,"Xiong, Wei",CHEM 105A - Physical Chemistry Laboratory (A),FA15,30,5,100.0%,100.0%,8.5,B+ (3.60),B (3.06)
1199,"Xiong, Wei",CHEM 105B - Physical Chemistry Laboratory (A),FA15,5,3,66.7%,66.7%,7.83,B+ (3.67),
1200,"Ghosh, Gourisankar",CHEM 108 - Protein Biochemistry Lab (A),FA15,57,20,100.0%,75.0%,5.17,B+ (3.53),B+ (3.42)
1201,"Brydges, Stacey",CHEM 11 - The Periodic Table (A),FA15,197,91,90.9%,98.9%,4.91,B+ (3.31),B (3.22)
1202,"Toor, Navtej",CHEM 114A - Biochemical Structure&Function (A),FA15,190,83,88.9%,85.2%,6.53,B (3.26),B (3.09)
1203,"Ghosh, Gourisankar",CHEM 114D - Molecular & Cellular Biochem (A),FA15,29,4,50.0%,75.0%,5.5,B (3.25),B+ (3.47)
1204,"Rinehart, Jeffrey Dennis",CHEM 120A - Inorganic Chemistry I (A),FA15,116,58,90.6%,92.5%,5.13,B+ (3.33),B- (2.91)
1205,"Yuen Zhou, Joel",CHEM 127 - Physical Chem: Thermodynamics (A),FA15,113,55,49.0%,33.3%,8.62,B (3.04),B- (2.77)
1206,"Sinha, Amitabha",CHEM 130 - Chem Physics: Quantum Mech (A),FA15,85,44,62.8%,67.4%,8.75,B- (2.80),C+ (2.40)
1207,"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (A),FA15,392,161,83.9%,87.9%,9.65,B (3.07),B- (2.72)
1208,"Yang, Jerry",CHEM 140A - Organic Chemistry I (B),FA15,257,108,86.8%,84.0%,8.44,B (3.13),B- (2.79)
1209,"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (C),FA15,248,146,80.4%,69.6%,10.78,C+ (2.68),C+ (2.68)
1210,"Perrin, Charles L.",CHEM 140A - Organic Chemistry I (D),FA15,341,171,82.0%,91.9%,8.71,B- (2.99),B- (2.75)
1211,"Theodorakis, Emmanouil",CHEM 140B - Organic Chemistry II (A),FA15,347,118,79.8%,90.8%,8.09,B- (2.89),B- (2.78)
1212,"Hermann, Thomas",CHEM 140C - Organic Chemistry III (A),FA15,204,128,83.9%,89.5%,7.95,B (3.17),B- (2.76)
1213,"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),FA15,410,186,82.7%,85.1%,6.63,B (3.21),B (3.09)
1214,"Albizati, Kim F.",CHEM 143C - Organic Chemistry Laboratory (A),FA15,66,31,96.7%,100.0%,6.17,B+ (3.30),B (3.29)
1215,"Weizman, Haim",CHEM 143D - Molecular Design & Synthesis (A),FA15,9,3,100.0%,100.0%,7.17,B+ (3.33),
1216,"Theodorakis, Emmanouil",CHEM 152 - Synthetic Methods/Organic Chem (A),FA15,22,10,100.0%,100.0%,4.5,B+ (3.63),A- (3.92)
1217,"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA15,38,14,92.3%,100.0%,5.83,B+ (3.33),B+ (3.41)
1218,"Pomeroy, Robert S.",CHEM 171 - Environmental Chemistry I (A),FA15,110,46,86.7%,88.9%,5.8,B (3.07),B- (2.72)
1219,"Albizati, Kim F.",CHEM 192 - Sr Seminar in Chem & Biochem (A),FA15,18,10,100.0%,100.0%,2.72,A (4.00),
1220,"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA15,245,146,88.9%,89.6%,6.89,B- (2.73),B- (2.96)
1221,"Zimmermann, Joerg",CHEM 6A - General Chemistry I (A),FA15,342,229,85.8%,64.7%,6.72,B (3.03),B (3.09)
1222,"Crowell, John E",CHEM 6A - General Chemistry I (B),FA15,413,228,81.7%,34.9%,6.99,B- (2.98),B- (2.79)
1223,"Dembinski, Holly",CHEM 6A - General Chemistry I (C),FA15,355,183,86.6%,55.5%,6.25,B (3.02),B- (2.94)
1224,"Johnson, Christina A",CHEM 6A - General Chemistry I (D),FA15,422,230,94.3%,98.1%,6.86,B (3.26),B (3.16)
1225,"Bussey, Thomas J",CHEM 6A - General Chemistry I (E),FA15,404,246,95.3%,95.3%,6.46,B (3.28),B- (2.97)
1226,"Crowell, John E",CHEM 6A - General Chemistry I (F),FA15,352,191,76.9%,38.7%,7.22,B (3.04),B- (2.79)
1227,"Bussey, Thomas J",CHEM 6A - General Chemistry I (G),FA15,359,195,93.0%,97.3%,6.2,B (3.27),B- (2.97)
1228,"Kim, Judy E.",CHEM 6AH - Honors General Chemistry I (A),FA15,157,98,63.0%,91.3%,8.74,B (3.12),B (3.17)
1229,"Hoeger, Carl",CHEM 6B - General Chemistry II (A),FA15,220,89,89.0%,89.0%,7.83,B- (2.91),C+ (2.64)
1230,"Johnson, Christina A",CHEM 6C - General Chemistry III (A),FA15,356,144,89.6%,94.8%,8.29,B- (2.91),C+ (2.64)
1231,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),FA15,268,121,80.0%,89.0%,5.88,B (3.25),B (3.04)
1232,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (B),FA15,266,105,83.5%,87.6%,6.5,B+ (3.35),B (3.04)
1233,"Hamaoka, Brent Y",CHEM 7L - General Chemistry Laboratory (C),FA15,132,60,94.6%,82.1%,7.01,B+ (3.35),B+ (3.42)
1234,"Brydges, Stacey",CHEM 87 - Freshman Seminar (B),FA15,14,9,100.0%,100.0%,1.0,A (4.00),
1235,"Albizati, Kim F.",CHEM 87 - Freshman Seminar (C),FA15,15,8,100.0%,100.0%,0.5,A (4.00),
1236,"Doolittle, Russell F.",CHEM 87 - Freshman Seminar (D),FA15,16,12,83.3%,83.3%,0.83,A (4.00),
1237,"Hamaoka, Brent Y",CHEM 108 - Protein Biochemistry Lab (A),S215,16,11,90.9%,100.0%,10.68,B (3.10),
1238,"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),S215,68,23,73.9%,82.6%,16.41,B (3.00),B- (2.79)
1239,"Hammons, Justin Charles",CHEM 140A - Organic Chemistry I (B),S215,25,24,100.0%,90.9%,13.55,B+ (3.43),B+ (3.32)
1240,"Oconnor, Joseph M.",CHEM 140B - Organic Chemistry II (B),S215,156,29,69.0%,93.1%,14.22,B (3.10),C+ (2.59)
1241,"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),S215,117,25,92.0%,100.0%,10.17,B (3.17),C+ (2.68)
1242,"Pomeroy, Robert S.",CHEM 6A - General Chemistry I (A),S215,44,16,92.9%,100.0%,9.21,B+ (3.67),B- (2.80)
1243,"Johnson, Christina A",CHEM 6B - General Chemistry II (A),S215,34,10,90.0%,100.0%,9.3,C+ (2.56),C+ (2.53)
1244,"Johnson, Christina A",CHEM 6C - General Chemistry III (A),S215,92,23,84.2%,94.7%,12.18,B (3.26),B- (2.72)
1245,"Dembinski, Holly",CHEM 11 - The Periodic Table (A),S115,27,13,100.0%,100.0%,5.88,A- (3.78),B+ (3.64)
1246,"Bussey, Thomas J",CHEM 114A - Biochemical Structure&Function (A),S115,39,11,100.0%,100.0%,8.86,B (3.18),B (3.04)
1247,"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (B),S115,141,29,77.8%,85.2%,11.02,B (3.15),C+ (2.68)
1248,"Weizman, Haim",CHEM 140B - Organic Chemistry II (A),S115,210,45,88.6%,100.0%,9.59,B (3.27),B- (2.82)
1249,"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),S115,101,22,85.0%,100.0%,11.4,B- (2.79),C+ (2.61)
1250,"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),S115,72,12,100.0%,90.0%,9.7,B+ (3.50),B (3.07)
1251,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),S115,28,17,94.1%,100.0%,6.85,B (3.29),B (3.29)
1252,"Hoeger, Carl",CHEM 6A - General Chemistry I (A),S115,43,14,84.6%,92.3%,9.0,B+ (3.36),C+ (2.67)
1253,"Bussey, Thomas J",CHEM 6B - General Chemistry II (A),S115,45,9,88.9%,88.9%,8.5,B (3.22),C+ (2.63)
1254,"Hoeger, Carl",CHEM 6C - General Chemistry III (A),S115,72,22,85.7%,95.2%,9.3,B (3.00),B- (2.96)
1255,"Berniolles, Sandrine",CHEM 7L - General Chemistry Laboratory (A),S115,176,59,87.2%,83.0%,8.88,B+ (3.36),B (3.01)
1256,"Leigh, Brian",CHEM 7L - General Chemistry Laboratory (B),S115,133,43,90.2%,95.1%,8.6,B+ (3.38),B- (2.96)
1257,"Leigh, Brian",CHEM 100A - Analytical Chemistry Lab (A),SP15,62,28,83.3%,83.3%,7.28,B (3.05),B- (2.79)
1258,"Pomeroy, Robert S.",CHEM 100B - Instrumental Chemistry Lab (A),SP15,25,9,87.5%,87.5%,12.5,B (3.13),B- (2.98)
1259,"Crowell, John E",CHEM 105A - Physical Chemistry Laboratory (A),SP15,42,16,53.3%,60.0%,10.1,B (3.00),B- (2.97)
1260,"Zimmermann, Joerg",CHEM 105A - Physical Chemistry Laboratory (B),SP15,10,7,83.3%,100.0%,10.17,B+ (3.33),
1261,"Mrse, Anthony Adrian",CHEM 108 - Protein Biochemistry Lab (A),SP15,46,18,82.4%,94.1%,8.85,B+ (3.56),B+ (3.40)
1262,"Wang, Wei",CHEM 11 - The Periodic Table (A),SP15,158,58,75.4%,56.1%,4.08,B+ (3.64),B- (2.95)
1263,"Komives, Elizabeth A",CHEM 113 - Physical Chem/Biol Macromolec (A),SP15,21,6,100.0%,100.0%,7.3,A (4.00),A- (3.80)
1264,"Wollman, Roy",CHEM 114B - Biochem Energetics&Metabolism (A),SP15,32,23,77.3%,81.8%,6.5,B+ (3.33),B (3.06)
1265,"Joseph, Simpson",CHEM 114C - Biosynthesis of Macromolecules (A),SP15,174,55,88.0%,86.0%,6.24,B+ (3.38),B- (2.81)
1266,"Rinehart, Jeffrey Dennis",CHEM 120A - Inorganic Chemistry I (A),SP15,103,50,87.5%,95.8%,7.0,B+ (3.31),B- (2.88)
1267,"Sailor, Michael Joseph",CHEM 120B - Inorganic Chemistry II (A),SP15,48,22,86.4%,90.9%,5.26,B+ (3.45),B (3.17)
1268,"Crowell, John E",CHEM 126 - Physical Chem: Quantum Mech (A),SP15,63,25,56.0%,48.0%,6.95,B (3.00),C+ (2.59)
1269,"Tauber, Michael",CHEM 127 - Physical Chem: Thermodynamics (A),SP15,59,27,88.9%,85.2%,6.57,B (3.08),C+ (2.66)
1270,"Opella, Stanley J",CHEM 13 - Chemistry of Life (A),SP15,51,18,62.5%,87.5%,4.0,B- (2.88),B- (2.95)
1271,"Galperin, Michael",CHEM 132 - Chem Physics: Stat Thermo II (A),SP15,35,14,71.4%,100.0%,6.65,B (3.00),C+ (2.67)
1272,"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),SP15,218,89,74.4%,79.1%,9.86,B- (2.77),C+ (2.60)
1273,"Molinski, Tadeusz",CHEM 140B - Organic Chemistry II (A),SP15,118,38,60.5%,28.9%,8.55,C+ (2.59),C+ (2.63)
1274,"Whitesell, James K.",CHEM 140B - Organic Chemistry II (B),SP15,389,153,71.9%,48.9%,5.8,B (3.25),B- (2.73)
1275,"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),SP15,383,128,88.0%,94.9%,8.21,B (3.22),B- (2.74)
1276,"Hoeger, Carl",CHEM 140C - Organic Chemistry III (B),SP15,111,49,72.3%,83.0%,8.23,B- (2.93),B- (2.89)
1277,"Tor, Yitzhak",CHEM 140CH - Honors Organic Chemistry (A),SP15,48,25,91.3%,95.7%,7.68,B+ (3.43),A- (3.72)
1278,"Albizati, Kim F.",CHEM 143A - Organic Chemistry Laboratory (A),SP15,367,130,90.8%,96.7%,6.42,B+ (3.39),B (3.05)
1279,"Albizati, Kim F.",CHEM 143A - Organic Chemistry Laboratory (B),SP15,89,31,96.6%,100.0%,8.22,B (3.27),B (3.05)
1280,"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SP15,84,36,88.2%,94.1%,6.85,B (3.09),B (3.25)
1281,"Burkart, Michael D",CHEM 157 - Natural Products Chemistry (A),SP15,36,11,90.9%,72.7%,5.59,B- (2.82),B (3.06)
1282,"Perrin, Charles L.",CHEM 158 - Applied Spectroscopy (A),SP15,11,9,66.7%,88.9%,6.28,B (3.25),
1283,"Baker, Timothy Stanley",CHEM 164 - Structural Biology of Viruses (A),SP15,43,17,81.3%,100.0%,5.3,B+ (3.63),B (3.21)
1284,"Swift, Robert Vernon",CHEM 167 - Medicinal Chemistry (A),SP15,24,10,100.0%,100.0%,6.06,B+ (3.56),B (3.20)
1285,"Evan, Amato Tomas",CHEM 173 - Atmospheric Chemistry (A),SP15,9,4,100.0%,100.0%,6.5,B (3.00),
1286,"Molina, Mario",CHEM 173 - Atmospheric Chemistry (A),SP15,9,4,100.0%,100.0%,6.5,B (3.00),
1287,"Prather, Kimberly A",CHEM 173 - Atmospheric Chemistry (A),SP15,9,4,100.0%,100.0%,6.5,B (3.00),
1288,"Ramanathan, Veerabhadran",CHEM 173 - Atmospheric Chemistry (A),SP15,9,4,100.0%,100.0%,6.5,B (3.00),
1289,"Bussey, Thomas J",CHEM 188 - Capstone Sem in Science Eductn (A),SP15,7,5,100.0%,100.0%,5.3,A (4.00),
1290,"Zimmermann, Joerg",CHEM 6A - General Chemistry I (A),SP15,125,47,84.1%,59.1%,4.59,B (3.00),C+ (2.64)
1291,"Johnson, Christina A",CHEM 6B - General Chemistry II (A),SP15,373,165,84.8%,91.8%,7.67,B- (2.83),C+ (2.64)
1292,"Hamaoka, Brent Y",CHEM 6B - General Chemistry II (B),SP15,176,61,85.7%,71.4%,5.88,B- (2.82),C+ (2.46)
1293,"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SP15,247,109,89.7%,86.9%,7.29,B- (2.98),B- (2.85)
1294,"Brydges, Stacey",CHEM 6C - General Chemistry III (B),SP15,400,177,90.1%,98.3%,6.28,B (3.20),B (3.11)
1295,"Pomeroy, Robert S.",CHEM 6C - General Chemistry III (C),SP15,300,139,84.3%,64.2%,6.19,B (3.11),B- (2.94)
1296,"Johnson, Christina A",CHEM 6C - General Chemistry III (D),SP15,396,184,88.8%,91.6%,8.31,B (3.07),B- (2.95)
1297,"Kubiak, Clifford Paul",CHEM 6CH - Honors General Chemistry III (A),SP15,71,39,91.9%,91.9%,6.93,B (3.25),B (3.27)
