,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
117,"Stockwell, Sarah R",BIEB 154 - Evolutionary Inquiry (A),SP18,45,37,97.3%,100.0%,6.39,B+ (3.57),B- (2.96)
118,"Kryazhimskiy, Sergey A",BIEB 156 - Population Genetics (A),SP18,15,13,91.7%,91.7%,6.83,B+ (3.33),
119,"Stockwell, Sarah R",BIEB 123 - Molculr Mthd/Evol & Ecol Lab (A),WI18,23,16,81.3%,93.8%,5.63,B (3.25),B (3.25)
120,"Holway, David A.",BIEB 128 - Insect Diversity (A),WI18,80,38,100.0%,94.6%,4.01,B+ (3.45),B- (2.76)
121,"Kurle, Carolyn M.",BIEB 130 - Marine Conservation Biology (A),WI18,172,93,91.3%,95.6%,3.62,B+ (3.50),B (3.28)
122,"Shurin, Jonathan",BIEB 135 - Aquatic Ecology Lab (A),WI18,32,22,100.0%,100.0%,5.41,B+ (3.45),B+ (3.42)
123,"Chao, Lin",BIEB 150 - Evolution (A),WI18,169,82,85.0%,91.3%,3.71,B (3.15),B- (2.99)
124,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI18,139,77,97.3%,100.0%,5.18,B+ (3.38),B- (2.81)
125,"Roy, Kaustuv",BIEB 194 - Adv Topics-EBE (A),WI18,6,4,100.0%,100.0%,5.0,A- (3.75),
126,"Rifkin, Scott",BIEB 100 - Biostatistics (A),FA17,133,72,55.9%,56.7%,7.16,B (3.06),B- (2.75)
127,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA17,119,83,90.2%,86.6%,4.55,B (3.01),C+ (2.53)
128,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA17,19,18,88.9%,94.4%,7.5,B (3.24),
129,"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA17,85,37,80.0%,94.3%,5.09,B+ (3.33),B- (2.71)
130,"Barton, Andrew David",BIEB 174 - Ecosystems and Global Change (A),FA17,165,66,82.3%,89.8%,5.08,B (3.18),B (3.11)
131,"Cleland, Elsa Eleanor",BIEB 174 - Ecosystems and Global Change (A),FA17,165,66,82.3%,78.7%,5.08,B (3.18),B (3.11)
132,"Wills, Christopher",BIEB 150 - Evolution (A),S217,40,23,100.0%,100.0%,6.21,B (3.05),
133,"Stockwell, Sarah R",BIEB 100 - Biostatistics (A),SP17,170,129,87.1%,83.1%,5.73,B+ (3.43),B- (2.96)
134,"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP17,36,17,100.0%,100.0%,4.74,B+ (3.53),B+ (3.48)
135,"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP17,23,10,88.9%,100.0%,4.5,B- (2.88),B (3.27)
136,"Rifkin, Scott",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP17,23,9,88.9%,88.9%,4.5,B- (2.88),B (3.27)
137,"Meyer, Justin Raymond",BIEB 152 - Evol of Infectious Diseases (A),SP17,224,186,97.3%,94.6%,5.03,B+ (3.45),B (3.15)
138,"Kryazhimskiy, Sergey A",BIEB 156 - Population Genetics (A),SP17,16,11,60.0%,90.0%,6.3,C+ (2.50),
139,"De Silva, Shermin",BIEB 176 - Bio of Conservation/Human Pred (A),SP17,114,56,61.5%,51.9%,5.32,B+ (3.38),B+ (3.51)
140,"Stockwell, Sarah R",BIEB 123 - Molculr Mthd/Evol & Ecol Lab (A),WI17,23,20,100.0%,100.0%,3.66,B+ (3.53),A- (3.71)
141,"Holway, David A.",BIEB 128 - Insect Diversity (A),WI17,96,52,98.0%,96.1%,4.34,B+ (3.31),B- (2.93)
142,"Chao, Lin",BIEB 150 - Evolution (A),WI17,179,89,84.3%,83.1%,3.93,B (3.18),B (3.00)
143,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI17,216,122,98.3%,98.3%,5.62,B+ (3.34),C+ (2.59)
144,"Rifkin, Scott",BIEB 100 - Biostatistics (A),FA16,166,87,67.9%,60.7%,6.18,B (3.04),B- (2.86)
145,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA16,127,113,90.2%,86.6%,5.17,B (3.05),C+ (2.65)
146,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA16,33,30,100.0%,100.0%,4.1,B+ (3.33),B- (2.92)
147,"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA16,113,52,92.2%,92.2%,5.5,B (3.04),B- (2.86)
148,"Wills, Christopher",BIEB 150 - Evolution (A),S216,65,40,89.7%,92.3%,5.85,B- (2.89),B- (2.98)
149,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),SP16,31,29,100.0%,100.0%,5.74,B+ (3.43),B+ (3.51)
150,"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP16,108,54,92.3%,88.5%,5.4,B (3.20),B- (2.71)
151,"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP16,20,11,100.0%,100.0%,4.5,B+ (3.67),B+ (3.44)
152,"Rifkin, Scott",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP16,20,11,100.0%,100.0%,4.5,B+ (3.67),B+ (3.44)
153,"Meyer, Justin Raymond",BIEB 152 - Evol of Infectious Diseases (A),SP16,184,154,86.4%,87.7%,4.82,B+ (3.33),B- (2.99)
154,"Stockwell, Sarah R",BIEB 100 - Biostatistics (A),WI16,142,82,68.9%,73.0%,6.01,B+ (3.34),B- (2.76)
155,"Chao, Lin",BIEB 150 - Evolution (A),WI16,186,83,93.6%,94.9%,4.86,B (3.25),B- (2.86)
156,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI16,245,125,97.4%,100.0%,4.95,B+ (3.57),B- (2.82)
157,"Stockwell, Sarah R",BIEB 194 - Adv Topics-EBE (A),WI16,9,4,100.0%,100.0%,2.5,A (4.00),
158,"Rifkin, Scott",BIEB 100 - Biostatistics (A),FA15,161,81,66.7%,64.0%,7.06,B (3.15),B- (2.73)
159,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA15,138,117,89.4%,85.8%,5.59,B (3.09),B- (2.73)
160,"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),FA15,21,8,100.0%,100.0%,4.79,B+ (3.57),B+ (3.38)
161,"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA15,83,39,92.1%,86.8%,4.78,B (3.14),B- (2.87)
162,"Holway, David A.",BIEB 128 - Insect Ecology (A),FA15,119,51,97.9%,97.9%,4.89,B (3.20),B- (2.84)
163,"Wills, Christopher",BIEB 150 - Evolution (A),S215,44,19,94.1%,94.1%,6.62,B- (2.88),B- (2.96)
164,"Noto, Akana Elizabeth",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),S115,70,52,96.1%,94.1%,5.75,B (3.25),B- (2.88)
165,"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP15,36,18,100.0%,100.0%,4.94,B+ (3.65),B+ (3.62)
166,"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP15,182,88,79.1%,89.5%,4.89,B- (2.82),C+ (2.64)
167,"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP15,21,10,100.0%,100.0%,4.3,A- (3.80),B+ (3.63)
168,"Chao, Lin",BIEB 150 - Evolution (A),WI15,178,76,94.4%,94.4%,4.05,B (3.29),B- (2.76)
169,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI15,257,108,91.3%,92.3%,5.61,B (3.20),C+ (2.45)
170,"Rifkin, Scott",BIEB 100 - Biostatistics (A),FA14,147,58,60.4%,62.5%,6.25,B- (2.98),B- (2.75)
171,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA14,111,53,95.8%,87.5%,5.01,B+ (3.37),C+ (2.68)
172,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA14,27,13,90.9%,81.8%,4.32,B+ (3.55),B+ (3.33)
173,"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA14,62,25,87.0%,82.6%,4.07,B+ (3.30),C+ (2.70)
174,"Wills, Christopher",BIEB 150 - Evolution (A),S214,56,16,75.0%,81.3%,8.25,B- (2.94),B- (2.94)
175,"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP14,35,16,93.8%,100.0%,7.5,B+ (3.38),B+ (3.52)
176,"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP14,173,70,83.3%,93.9%,5.02,B (3.17),B- (2.72)
177,"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP14,22,14,92.3%,92.3%,6.5,B (3.23),B (3.24)
178,"Rifkin, Scott",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP14,22,11,100.0%,100.0%,5.41,B (3.27),B (3.24)
179,"Strum, Shirley C.",BIEB 176 - Conservation&Human Predicament (A),SP14,79,26,87.0%,82.6%,4.9,B (3.18),B- (2.78)
180,"Woodruff, David S",BIEB 176 - Conservation&Human Predicament (A),SP14,79,24,87.0%,82.6%,4.86,B (3.17),B- (2.78)
181,"Rifkin, Scott",BIEB 100 - Biostatistics (A),WI14,152,79,71.4%,71.4%,6.24,B (3.20),B- (2.87)
182,"Roy, Kaustuv",BIEB 131 - Marine Invertebrate Ecology Lb (A),WI14,25,9,100.0%,100.0%,7.75,B+ (3.50),B (3.24)
183,"Chao, Lin",BIEB 150 - Evolution (A),WI14,154,41,84.2%,89.5%,4.55,B (3.28),B- (2.94)
184,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI14,226,88,97.6%,100.0%,5.1,B+ (3.57),B- (2.87)
185,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA13,103,38,84.2%,60.5%,5.15,B- (2.78),B- (2.78)
186,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA13,21,9,100.0%,100.0%,8.0,B (3.25),B+ (3.34)
187,"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA13,82,27,85.2%,92.6%,5.02,B (3.16),C+ (2.68)
188,"Cleland, Elsa Eleanor",BIEB 174 - Ecosystems and Global Change (A),FA13,146,54,78.8%,88.5%,5.4,B+ (3.31),B+ (3.34)
189,"Wills, Christopher",BIEB 150 - Evolution (A),S213,68,11,60.0%,80.0%,5.3,B (3.10),B- (2.81)
190,"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP13,36,17,100.0%,100.0%,7.32,A- (3.71),A- (3.73)
191,"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP13,191,64,85.7%,90.5%,4.66,B (3.29),B- (2.73)
192,"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP13,20,11,100.0%,100.0%,3.41,B+ (3.55),A- (3.71)
193,"Rifkin, Scott",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP13,20,11,100.0%,100.0%,3.41,B+ (3.55),A- (3.71)
194,"Strum, Shirley C.",BIEB 176 - Conservation&Human Predicament (A),SP13,115,47,93.3%,84.4%,5.34,B (3.19),B- (2.78)
195,"Woodruff, David S",BIEB 176 - Conservation&Human Predicament (A),SP13,115,47,93.5%,97.8%,5.43,B (3.20),B- (2.78)
196,"Rifkin, Scott",BIEB 100 - Biostatistics (A),WI13,146,86,64.7%,70.6%,6.76,B (3.22),B- (2.87)
197,"Kurle, Carolyn M.",BIEB 130 - Marine Conservation Biology (A),WI13,136,75,96.0%,89.3%,5.51,B+ (3.49),B- (2.99)
198,"Shurin, Jonathan",BIEB 135 - Aquatic Ecology Lab (A),WI13,25,14,92.9%,100.0%,7.79,B (3.21),B+ (3.43)
199,"Chao, Lin",BIEB 150 - Evolution (A),WI13,181,78,92.2%,98.7%,3.63,B+ (3.55),B- (2.98)
200,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI13,405,197,93.3%,96.9%,4.97,B+ (3.55),B- (2.92)
201,"Nieh, James Charles",BIEB 167 - Animal Communication Lab (A),WI13,28,15,93.3%,93.3%,4.9,B (3.20),B (3.26)
202,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA12,132,58,92.3%,86.5%,5.18,B (3.16),C+ (2.61)
203,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA12,31,23,91.3%,91.3%,7.89,B (3.22),B+ (3.55)
204,"Holway, David A.",BIEB 128 - Insect Ecology (A),FA12,125,52,94.0%,98.0%,5.1,B (3.06),B- (2.89)
205,"Wills, Christopher",BIEB 150 - Evolution (A),S212,115,33,100.0%,93.9%,7.71,B+ (3.48),B- (2.84)
206,"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP12,37,19,100.0%,100.0%,8.29,A- (3.78),A- (3.71)
207,"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP12,279,106,86.8%,87.7%,5.65,B (3.17),C+ (2.69)
208,"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP12,13,8,100.0%,100.0%,3.5,A- (3.88),
209,"Rifkin, Scott",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP12,13,8,100.0%,100.0%,3.5,A- (3.88),
210,"Strum, Shirley C.",BIEB 176 - Conservation&Human Predicament (A),SP12,107,50,94.0%,88.0%,5.36,B (3.20),B- (2.85)
211,"Strum, Shirley C.",BIEB 176 - Conservation&Human Predicament (A),SP12,18,9,100.0%,100.0%,5.17,B (3.11),
212,"Woodruff, David S",BIEB 176 - Conservation&Human Predicament (A),SP12,18,9,100.0%,100.0%,5.75,B (3.11),
213,"Woodruff, David S",BIEB 176 - Conservation&Human Predicament (A),SP12,107,51,94.0%,94.0%,5.44,B (3.20),B- (2.85)
214,"Rifkin, Scott",BIEB 100 - Biostatistics (A),WI12,167,101,42.6%,31.7%,10.4,B (3.01),B- (3.00)
215,"Roy, Kaustuv",BIEB 131 - Marine Invertebrate Ecology Lb (A),WI12,25,15,93.3%,86.7%,7.3,B+ (3.40),B (3.14)
216,"Chao, Lin",BIEB 150 - Evolution (A),WI12,291,116,94.8%,94.7%,4.38,B (3.29),B- (2.75)
217,"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI12,407,182,99.4%,100.0%,5.44,B+ (3.66),B+ (3.55)
218,"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA11,227,89,91.0%,84.3%,5.87,B (3.08),B- (2.87)
219,"Henter, Heather J.",BIEB 121 - Ecology Laboratory (A),FA11,11,8,100.0%,100.0%,7.0,B+ (3.38),
220,"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA11,160,59,82.8%,84.5%,4.97,B (3.27),C+ (2.70)
221,"Cleland, Elsa Eleanor",BIEB 174 - Ecosystems and Global Change (A),FA11,123,48,93.6%,100.0%,6.07,A- (3.78),B (3.11)
222,"Wills, Christopher",BIEB 150 - Evolution (A),S211,113,36,91.7%,100.0%,7.0,B+ (3.43),C+ (2.69)
223,"Karakoylu, Katharine Mary Winston",BIEB 121 - Ecology Laboratory (A),S111,17,8,100.0%,100.0%,9.75,A- (3.88),
