,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
1154,"Paturi, Ramamohan",CSE 190 - Topics/Computer Sci & Engineer (A),FA18,19,12,100.0%,83.3%,11.33,A- (3.82),
1155,"Bandeira, Nuno Filipe Cabrita",CSE 190 - Topics/Computer Sci & Engineer (B),FA18,15,8,87.5%,100.0%,6.0,B (3.25),
1156,"Cottrell, Garrison W",CSE 190 - Topics/Computer Sci & Engineer (C),FA18,79,24,70.8%,72.7%,17.33,B+ (3.38),B+ (3.34)
1157,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (D),FA18,21,19,100.0%,100.0%,5.39,B+ (3.61),B (3.23)
1158,"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (A),FA18,25,5,100.0%,100.0%,1.3,A (4.00),A (4.00)
1159,"Alvarado, Christine J.",CSE 193 - Introduction to CS Research (A),FA18,49,22,85.0%,100.0%,8.5,A- (3.90),A- (3.74)
1160,"Jones, Miles E",CSE 20 - Intro/Discrete Mathematics (A),FA18,165,71,79.4%,87.7%,7.41,B (3.28),C+ (2.61)
1161,"Cosman, Benjamin Leverett",CSE 20 - Intro/Discrete Mathematics (B),FA18,74,35,83.9%,87.1%,7.92,B (3.29),C (2.29)
1162,"Bach, Quang Tran",CSE 21 - Math/Algorithm&Systems Analys (A),FA18,373,183,86.3%,93.1%,8.8,B (3.05),B (3.03)
1163,"Zaitsev, Anna L",CSE 3 - Fluency/Information Technology (B),FA18,97,81,85.2%,92.6%,3.84,B+ (3.44),B+ (3.53)
1164,"Cao, Yingjun",CSE 30 - Computer Organiz&Systms Progrm (A),FA18,156,103,81.0%,84.8%,14.12,B (3.08),C+ (2.65)
1165,"Cao, Yingjun",CSE 30 - Computer Organiz&Systms Progrm (B),FA18,156,107,79.2%,87.7%,15.01,B- (2.74),C+ (2.65)
1166,"Swanson, Steven James",CSE 42 - Bldg & Programming Elct Device (A),FA18,19,14,92.9%,100.0%,1.64,A (4.00),
1167,"Swanson, Steven James",CSE 42 - Bldg & Programming Elct Device (B),FA18,30,20,77.8%,81.3%,1.94,A- (3.80),
1168,"Miranda, Gregory Joseph",CSE 5A - Introduction to Programming I (A),FA18,56,20,78.9%,89.5%,8.5,B+ (3.41),B+ (3.42)
1169,"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),FA18,26,15,85.7%,78.6%,0.63,A (4.00),
1170,"Minnes Kemp, Mor Mia",CSE 8A - Intro/Computer Sci: Java (I) (A),FA18,156,128,96.0%,100.0%,8.81,B+ (3.59),B+ (3.56)
1171,"Politz, Joseph Gibbs",CSE 8A - Intro/Computer Sci: Java (I) (B),FA18,167,125,97.5%,98.3%,8.61,B+ (3.55),B+ (3.50)
1172,"Minnes Kemp, Mor Mia",CSE 8A - Intro/Computer Sci: Java (I) (C),FA18,163,125,96.7%,97.6%,8.35,B+ (3.62),B+ (3.56)
1173,"Politz, Joseph Gibbs",CSE 8A - Intro/Computer Sci: Java (I) (D),FA18,159,131,93.0%,97.7%,9.12,B+ (3.67),B+ (3.50)
1174,"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (A),FA18,108,82,90.0%,96.2%,12.5,B (3.28),B- (2.85)
1175,"Jemmott, Colin William",CSE 91 - Perspectives in CSE (A),FA18,14,8,100.0%,100.0%,1.36,A (4.00),
1176,"Jemmott, Colin William",CSE 91 - Perspectives in CSE (B),FA18,7,3,100.0%,100.0%,0.5,,
1177,"Fraenkel, Aaron Mcmillan",CSE 91 - Perspectives in CSE (C),FA18,21,10,100.0%,100.0%,1.5,A (4.00),
1178,"Politz, Joseph Gibbs",CSE 95 - Tutor Apprentice (B),FA18,89,81,85.2%,96.3%,1.61,B+ (3.38),
1179,"Politz, Joseph Gibbs",CSE 95 - Tutor Apprentice (C),FA18,29,25,76.0%,96.0%,1.06,A (4.00),
1180,"Van Den Einde, Yael Dahlia",SE 1 - Intro. to Structures & Design (B),FA18,131,122,87.7%,90.2%,7.29,B (3.26),B (3.10)
1181,"Loh, Chin Hsiung",SE 101A - Mechanics I: Statics (A),FA18,48,22,61.9%,5.0%,8.12,C+ (2.57),B- (2.77)
1182,"Amaddeo, Carmen N.",SE 101A - Mechanics I: Statics (B),FA18,47,24,95.7%,82.6%,8.67,B- (2.83),B- (2.80)
1183,"Zhu, Qiang",SE 101C - Mechanics III: Vibrations (A),FA18,81,21,100.0%,100.0%,7.21,B- (2.94),C+ (2.64)
1184,"Asaro, Robert J",SE 121A - Intro. to Computing for Eng. (A),FA18,110,35,50.0%,15.2%,7.26,B (3.18),B (3.28)
1185,"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)",FA18,138,44,82.5%,95.0%,11.28,B- (2.83),B- (2.96)
1186,"Amaddeo, Carmen N.",SE 130A - Structural Analysis I (A),FA18,48,16,100.0%,93.8%,6.75,B (3.27),B- (2.99)
1187,"Kosmatka, John B",SE 142 - Design of Composite Structures (A),FA18,18,3,66.7%,66.7%,9.17,B+ (3.50),
1188,"Elgamal, Ahmed",SE 180 - Earthquake Engineering (A),FA18,62,17,100.0%,100.0%,9.44,B (3.29),B (3.18)
1189,"Hutchinson, Tara",SE 181 - Geotechnical Engineering (A),FA18,67,20,50.0%,26.3%,11.7,B- (2.75),B- (2.76)
1190,"Cao, Yingjun",CSE 100 - Advanced Data Structures (A),S218,36,15,93.3%,93.3%,17.83,B+ (3.40),B- (2.97)
1191,"Braun, Oliver",CSE 101 - Design & Analysis of Algorithm (A),S218,39,32,93.5%,93.5%,7.15,B+ (3.42),B- (2.80)
1192,"Eldon, John",CSE 140L - Digital Systems Laboratory (A),S218,36,11,100.0%,100.0%,10.68,B+ (3.45),A- (3.72)
1193,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (A),S218,23,19,100.0%,94.7%,8.39,B+ (3.44),B+ (3.42)
1194,"Cyranka, Jacek",CSE 190 - Topics/Computer Sci & Engineer (B),S218,31,11,100.0%,100.0%,7.05,A- (3.82),B+ (3.67)
1195,"Braun, Oliver",CSE 21 - Math/Algorithm&Systems Analys (A),S218,38,35,85.7%,94.3%,5.64,B+ (3.42),B+ (3.44)
