,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
95,"Kenyatta, Kamau",MUS 95JC - Jazz Chamber Ensembles (A),FA22,27,9,100.0%,100.0%,2.94,A (4.00),A (4.00)
96,"Jones, Michael David",MUS 95L - Wind Ensemble (A),FA22,46,22,100.0%,100.0%,2.05,A (4.00),
97,"Seshadri, Kartik",MUS 95W - World Music Ensembles (A),FA22,42,11,88.9%,88.9%,3.0,A (4.00),A- (3.91)
98,"Seshadri, Kartik",MUS 95W - World Music Ensembles (B),FA22,13,4,100.0%,100.0%,2.5,A (4.00),
99,"Liu, Anqi",MUS 114 - Music of The 20th Century (A),S222,65,15,92.9%,78.6%,6.35,A- (3.83),A- (3.84)
100,"Schwenkler, Kevin Allen",MUS 14 - Contemporary Music (A),S222,25,5,100.0%,100.0%,3.3,A (4.00),A- (3.96)
101,"Schulmeister, Kathryn Crandall",MUS 14 - Contemporary Music (B),S222,35,8,100.0%,100.0%,2.17,A (4.00),A- (3.88)
102,"Schneider, Berk Waldemar",MUS 15 - Popular Music (A),S222,36,26,96.2%,100.0%,5.42,A- (3.75),A- (3.73)
103,"Dwyer, Rose Smucker",MUS 15 - Popular Music (B),S222,33,19,100.0%,94.7%,3.97,A- (3.95),A- (3.73)
104,"Dubnov, Shlomo",MUS 5 - Sound in Time (A),S222,43,12,91.7%,91.7%,4.0,A (4.00),B+ (3.55)
105,"Haering, Nathaniel James",MUS 6 - Electronic Music (A),S222,23,7,83.3%,100.0%,3.83,A- (3.80),A (4.00)
106,"Roth, Paul N",MUS 8 - American Music: Jazz Cultures (A),S222,37,24,100.0%,95.7%,3.59,A- (3.76),A- (3.78)
107,"Diaz De Cossio, Teresa Sanchez",MUS 80 - Special Topics in Music (A),S222,24,9,100.0%,100.0%,2.5,A (4.00),A (4.00)
108,"Lloyd-Jones, Rebecca Louise",MUS 80 - Special Topics in Music (B),S222,22,6,100.0%,100.0%,5.5,A (4.00),A- (3.95)
109,"Schulmeister, Kathryn Crandall",MUS 15 - Popular Music (B),S122,73,23,95.0%,100.0%,5.23,A- (3.76),A- (3.91)
110,"Borgo, David Garcia",MUS 150GS - Jazz in Paris (A),S122,24,8,71.4%,85.7%,4.21,A- (3.86),A (4.00)
111,"Ishov, Alexander Alexandrovich",MUS 1A - Fundamentals of Music A (A),S122,74,35,100.0%,100.0%,5.99,A- (3.94),A- (3.90)
112,"Schneider, Berk Waldemar",MUS 4 - Introduction to Western Music (A),S122,43,30,90.0%,96.7%,5.1,A- (3.81),A- (3.85)
113,"Dubnov, Shlomo",MUS 5 - Sound in Time (A),S122,45,5,100.0%,100.0%,2.9,A (4.00),A- (3.97)
114,"Diaz De Cossio, Teresa Sanchez",MUS 6 - Electronic Music (A),S122,44,9,100.0%,100.0%,2.5,A- (3.88),A- (3.92)
115,"Liu, Anqi","MUS 7 - Music, Media and Technology (A)",S122,44,12,100.0%,100.0%,5.5,A (4.00),A- (3.83)
116,"Khorassani, Nasim",MUS 80 - Special Topics in Music (A),S122,18,11,100.0%,100.0%,2.14,A (4.00),
117,"Borgo, David Garcia",MUS 8GS - American Music: Jazz Cultures (A),S122,24,11,88.9%,77.8%,2.94,A- (3.89),A (4.00)
118,"Brindamour, Lydia Winsor",MUS 101C - Music Theory and Practice III (A),SP22,24,9,77.8%,88.9%,2.5,B+ (3.63),B+ (3.52)
119,"Steiger, Rand",MUS 103C - Seminar in Composition III (A),SP22,10,4,100.0%,100.0%,9.0,A (4.00),
120,"Cimini, Amy Marie",MUS 107 - Critical Studies Seminar (B),SP22,13,4,100.0%,100.0%,3.17,B+ (3.50),
121,"Terrazas Perez, Wilfrido D",MUS 11 - Folk Music (A),SP22,135,63,98.3%,100.0%,1.81,A- (3.97),A- (3.91)
122,"Yadegari, Shahrokh D",MUS 111 - Topics/World Music Traditions (A),SP22,125,80,93.7%,98.7%,3.81,B+ (3.68),A- (3.84)
123,"Curtis, Charles Rector",MUS 113 - Topic/Classic&Romantc & Modern (A),SP22,28,11,100.0%,90.0%,3.3,A- (3.89),B+ (3.68)
124,"Reynolds, Roger L.",MUS 114 - Music of The 20th Century (A),SP22,119,42,71.4%,73.8%,4.06,B+ (3.59),B (3.27)
125,"Cimini, Amy Marie",MUS 120C - Hist Mus in Westrn Culture III (A),SP22,31,8,87.5%,100.0%,2.5,B+ (3.63),A- (3.83)
126,"Guy, Nancy",MUS 13 - Worlds of Music (A),SP22,106,60,80.4%,87.3%,3.88,B+ (3.46),B (3.29)
127,"Ohnishi, Takae",MUS 130 - Chamber Music Performance (A),SP22,43,19,100.0%,89.5%,3.97,A (4.00),A- (3.93)
128,"Kenyatta, Kamau",MUS 137C - Jazz Theory and Improvisation (A),SP22,17,8,100.0%,100.0%,2.79,A (4.00),
129,"Burr, Anthony I",MUS 143 - Department Seminar (A),SP22,16,6,66.7%,83.3%,0.5,A (4.00),
130,"Schwenkler, Kevin Allen",MUS 15 - Popular Music (A),SP22,299,97,90.2%,93.5%,2.8,A- (3.85),A- (3.80)
131,"Erbe, Tom",MUS 160B - Senior Proj/Computing Arts II (A),SP22,18,4,75.0%,75.0%,9.5,A (4.00),
132,"Roth, Paul N",MUS 17 - Hip-Hop (A),SP22,336,115,97.3%,97.3%,2.66,A- (3.86),A- (3.78)
133,"Erbe, Tom",MUS 172 - Computer Music II (A),SP22,52,12,91.7%,100.0%,6.67,B+ (3.55),B+ (3.38)
134,"Solem, Nicholas",MUS 174C - Audio&MIDI StudioTechniquesIII (A),SP22,22,6,66.7%,40.0%,4.5,A (4.00),A- (3.97)
