,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
731,"Norris, Joel Roland",SIO 20 - The Atmosphere (A),WI17,130,53,64.0%,92.0%,4.9,B+ (3.32),B- (2.97)
732,"Xie, Shang-Ping",SIO 20 - The Atmosphere (A),WI17,133,52,64.7%,47.1%,4.81,B+ (3.36),B- (2.97)
733,"Teranes, Jane",SIO 25 - Climate Change and Society (A),WI17,114,50,91.7%,93.8%,4.0,B+ (3.59),B (3.20)
734,"Aburto Oropeza, Marco Octavio",SIO 3 - Life in the Oceans (A),WI17,62,24,86.4%,86.4%,3.13,A- (3.78),A- (3.76)
735,"Driscoll, Neal W.",SIO 35 - Water (A),WI17,196,77,93.1%,98.6%,2.73,B+ (3.60),B+ (3.31)
736,"Cook, Geoffrey W",SIO 87 - Freshman Seminar (A),WI17,15,8,100.0%,100.0%,0.75,A (4.00),
737,"Day, James M.D.",SIO 100 - Introduction to Field Methods (A),FA16,26,19,94.7%,94.7%,5.87,B+ (3.53),B+ (3.62)
738,"Aluwihare, Lihini",SIO 101 - California Coast Oceanography (A),FA16,29,12,54.5%,90.9%,6.5,B+ (3.36),B (3.27)
739,"Brown, Kevin Michael",SIO 106 - Introduction to Hydrogeology (A),FA16,19,7,85.7%,71.4%,8.21,B- (2.71),
740,"Hilton, David Raymond",SIO 106 - Introduction to Hydrogeology (A),FA16,19,8,87.5%,87.5%,8.0,B- (2.88),
741,"Teranes, Jane",SIO 108 - Intro to Paleoclimatology (A),FA16,20,10,100.0%,100.0%,4.1,B+ (3.60),B (3.13)
742,"Keeling, Ralph F.",SIO 117 - Physical Basis of Global Warmg (A),FA16,24,18,100.0%,100.0%,4.28,A- (3.72),B (3.29)
743,"Peach, Cheryl",SIO 12 - History of Earth & Evolution (A),FA16,136,67,93.9%,95.5%,3.48,B+ (3.68),B+ (3.49)
744,"Allen, Andrew Ellis",SIO 123 - Microbial Env Systems Biology (A),FA16,24,18,100.0%,100.0%,4.25,A- (3.75),A- (3.85)
745,"Burton, Ronald S.",SIO 132 - Introduction to Marine Biology (A),FA16,154,89,85.7%,90.5%,4.96,B (3.11),B- (2.83)
746,"Hechinger, Ryan F.",SIO 132 - Introduction to Marine Biology (A),FA16,161,91,85.9%,89.4%,4.9,B (3.13),B- (2.83)
747,"Laske, Gabi",SIO 15 - Natural Disasters (A),FA16,329,128,95.2%,96.0%,3.68,A- (3.79),B+ (3.65)
748,"Cook, Geoffrey W",SIO 170 - Introduction to Volcanology (B),FA16,25,20,100.0%,100.0%,1.87,A- (3.72),B+ (3.67)
749,"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)",FA16,126,62,94.9%,98.3%,4.25,B+ (3.31),B (3.18)
750,"Hughes, Chambers Connor",SIO 192 - Senior Seminar/SIOceanogrphy (A),FA16,5,3,100.0%,100.0%,2.5,,
751,"Castillo, Paterno R.",SIO 30 - The Oceans (A),FA16,135,66,83.1%,81.4%,3.67,B+ (3.33),B+ (3.30)
752,"Holland, Nicholas D.",SIO 30 - The Oceans (A),FA16,138,64,83.1%,84.7%,3.67,B+ (3.33),B+ (3.30)
753,"Barbeau, Katherine",SIO 40 - Life and Climate on Earth (A),FA16,142,130,98.5%,96.9%,3.7,B+ (3.65),B+ (3.55)
754,"Cook, Geoffrey W",SIO 50 - Intro/Earth&Environmental Sci (A),FA16,33,18,100.0%,100.0%,5.39,A- (3.81),B+ (3.47)
755,"Norris, Joel Roland",SIO 87 - Freshman Seminar (A),FA16,16,9,77.8%,100.0%,0.94,,
756,"Cook, Geoffrey W",SIO 87 - Freshman Seminar (B),FA16,20,12,100.0%,100.0%,1.5,A (4.00),
757,"Deheyn, Dimitri Dominique",SIO 90 - Undergraduate Seminar (A),FA16,69,37,97.1%,97.1%,1.62,A (4.00),
758,"Lerch, Sarah Joanne Lux",SIO 132 - Introduction to Marine Biology (A),S216,37,29,96.6%,93.1%,5.33,B+ (3.43),B- (2.96)
759,"Eddebbar, Yassir Art",SIO 25 - Climate Change and Society (A),S216,39,31,96.6%,100.0%,6.5,B+ (3.46),B (3.20)
760,"Leslie, Matthew S",SIO 133 - Marine Mammal Biology (A),S116,30,13,100.0%,100.0%,4.5,B+ (3.33),B+ (3.39)
761,"Cook, Geoffrey W",SIO 50 - Intro/Earth&Environmental Sci (A),S116,16,7,100.0%,100.0%,3.93,B+ (3.57),
762,"Sclater, John G.",SIO 10 - The Earth (A),SP16,115,35,79.4%,88.2%,4.44,B+ (3.32),B+ (3.35)
763,"Driscoll, Neal W.",SIO 105 - Sedimentology & Stratigraphy (A),SP16,24,10,100.0%,100.0%,2.72,A (4.00),A- (3.92)
764,"Key, Kerry William",SIO 113 - Intro to Computationl Erth Sci (A),SP16,30,14,100.0%,100.0%,6.07,B+ (3.69),A- (3.72)
765,"Werner, Bradley T.",SIO 114 - Science/Analysis of Env Justic (A),SP16,15,4,100.0%,100.0%,5.83,C+ (2.67),
766,"Taylor, Jennifer Rebecca",SIO 125 - Biomechanics of Marine Life (A),SP16,17,8,100.0%,100.0%,5.93,A- (3.71),
767,"Burton, Ronald S.",SIO 127 - Marine Molecular Ecology (A),SP16,29,20,85.0%,85.0%,3.9,B (3.11),B (3.20)
768,"Bartlett, Douglas H",SIO 128 - Microbial Life in Extreme Env. (A),SP16,63,26,91.7%,95.8%,4.33,B+ (3.55),B- (2.95)
769,"Ballance, Lisa Taylor",SIO 133 - Marine Mammal Biology (A),SP16,106,62,94.7%,94.7%,4.04,B (3.29),B+ (3.31)
770,"Hildebrand, John A",SIO 133 - Marine Mammal Biology (A),SP16,102,58,94.3%,94.3%,4.05,B (3.27),B+ (3.31)
771,"Fricker, Helen A.",SIO 135 - Satellite Remote Sensing (A),SP16,16,4,100.0%,75.0%,5.17,A- (3.75),
