,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
168,"Wood, Bernard",ANBI 111 - Adv Priciples/Human Evolution (A),WI09,43,38,89.5%,86.8%,4.23,B (3.26),B+ (3.46)
169,"Moore, James J",ANBI 159 - Biological&Cult Persptv/Intell (A),WI09,20,12,75.0%,75.0%,3.67,B (3.09),B (3.14)
170,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),FA08,58,38,81.6%,84.2%,4.18,B+ (3.46),C+ (2.51)
171,"Schoeninger, Margaret J",ANBI 146 - Stable Isotopes in Ecology (A),FA08,10,10,100.0%,100.0%,5.7,A- (3.89),
172,"Froehle, Andrew W.",ANBI 143 - The Human Skeleton (A),SU08,20,14,92.9%,100.0%,8.64,B+ (3.43),
173,"Strum, Shirley C.",ANBI 132 - Conservation&Human Predicament (A),SP08,163,96,89.1%,92.4%,6.88,,C+ (2.69)
174,"Woodruff, David S",ANBI 132 - Conservation&Human Predicament (A),SP08,163,96,89.1%,92.4%,6.88,,C+ (2.69)
175,"Semendeferi, Ekaterini",ANBI 140 - Evolution of Human Brain (A),SP08,129,88,77.9%,87.2%,4.5,B (3.16),B- (2.99)
176,"Schoeninger, Margaret J",ANBI 141 - The Evolution of Human Diet (A),WI08,101,73,89.9%,91.3%,3.75,B (3.25),B (3.04)
177,"Moore, James J",ANBI 159 - Biological&Cult Persptv/Intell (A),WI08,33,27,81.5%,74.1%,5.42,B- (2.88),B- (2.88)
178,"Hurst, Samantha",ANBI 111 - Adv Priciples/Human Evolution (A),FA07,46,42,97.3%,95.1%,4.0,B+ (3.51),B+ (3.44)
179,"Anderson, Matt",ANBI 116 - Evolution/Primate Reproduction (A),FA07,54,37,94.6%,100.0%,3.8,B (3.24),C+ (2.64)
180,"Semendeferi, Ekaterini",ANBI 175 - Modeling Behavior/Early Ancest (A),FA07,15,12,100.0%,100.0%,4.67,B+ (3.33),
