,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
908,"Foster-King, Sandra",TDMV 143 - West African Dance (A),SP09,50,24,100.0%,100.0%,3.05,A- (3.90),A- (3.97)
909,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),SP09,26,25,96.0%,92.0%,1.17,A- (3.81),B+ (3.68)
910,"Rincon, Alicia",TDMV 3 - Beginning Jazz (A),SP09,28,21,100.0%,78.9%,1.3,A- (3.84),A- (3.96)
911,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (A),WI09,31,21,100.0%,100.0%,1.0,A- (3.94),A- (3.90)
912,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (B),WI09,32,20,100.0%,100.0%,1.2,A- (3.88),A- (3.90)
913,"Weinberg, Sadie",TDMV 1 - Beginning Ballet (C),WI09,25,22,100.0%,100.0%,2.12,A- (3.78),B+ (3.57)
914,"Sharp, Judith A Emile",TDMV 110 - Intermediate Ballet (B),WI09,22,13,100.0%,100.0%,1.33,A (4.00),A- (3.92)
915,"Marshall, Margaret C.",TDMV 111 - Advanced Ballet (A),WI09,18,16,93.8%,100.0%,0.9,A- (3.92),
916,"Smith, Alison D",TDMV 112 - Adv Ballet-Contemp Dancers (A),WI09,14,11,100.0%,100.0%,1.05,A- (3.82),
917,"Rincon, Patricia A.",TDMV 120 - Intermediate Contemp Dance (A),WI09,22,19,100.0%,100.0%,1.34,A (4.00),A- (3.97)
918,"Weinberg, Sadie",TDMV 120 - Intermediate Contemp Dance (B),WI09,29,24,100.0%,100.0%,1.75,A- (3.88),A- (3.93)
919,"Wilson, Terry A.",TDMV 122 - Advanced Contemporary Dance (A),WI09,17,13,100.0%,100.0%,0.83,A- (3.82),
920,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),WI09,22,21,100.0%,95.0%,1.83,A (4.00),A- (3.96)
921,"Green, Allyson",TDMV 138 - Hip Hop (A),WI09,33,30,100.0%,100.0%,1.7,A (4.00),A- (3.80)
922,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),WI09,52,22,100.0%,95.2%,4.69,A- (3.82),A- (3.96)
923,"Caligagan, Maria T.",TDMV 142 - Latin Dance of the World (B),WI09,39,28,100.0%,100.0%,2.87,A- (3.96),A- (3.81)
924,"Foster-King, Sandra",TDMV 143 - West African Dance (A),WI09,47,24,100.0%,100.0%,2.23,A- (3.79),A- (3.90)
925,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),WI09,24,21,95.0%,95.2%,1.36,A- (3.71),A- (3.81)
926,"Sammartano, Tonnie",TDMV 2 - Beginning Contemporary Dance (B),WI09,26,22,100.0%,100.0%,0.77,A- (3.90),A- (3.88)
927,"Marshall, Margaret C.",TDMV 2 - Beginning Contemporary Dance (C),WI09,25,20,100.0%,100.0%,1.1,A- (3.88),A- (3.99)
928,"Rincon, Alicia",TDMV 3 - Beginning Jazz (A),WI09,41,28,100.0%,100.0%,2.06,A- (3.88),A- (3.84)
929,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (B),WI09,27,25,100.0%,100.0%,1.46,A- (3.87),A- (3.79)
930,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (A),FA08,23,15,93.3%,93.3%,1.43,B+ (3.67),A- (3.81)
931,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (B),FA08,31,22,95.2%,100.0%,1.23,A- (3.72),A- (3.81)
932,"Marshall, Margaret C.",TDMV 110 - Intermediate Ballet (A),FA08,25,24,100.0%,100.0%,1.42,A (4.00),A- (3.82)
933,"Sharp, Judith A Emile",TDMV 110 - Intermediate Ballet (B),FA08,17,11,100.0%,90.9%,2.14,A (4.00),
934,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),FA08,22,18,88.9%,88.2%,1.09,A (4.00),A- (3.87)
935,"Caligagan, Tony",TDMV 133 - Advanced Jazz Dance (A),FA08,18,15,100.0%,100.0%,2.79,A (4.00),
936,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),FA08,48,43,100.0%,100.0%,4.21,A- (3.84),A- (3.83)
937,"Foster-King, Sandra",TDMV 143 - West African Dance (A),FA08,45,29,100.0%,100.0%,2.02,A- (3.92),A- (3.78)
938,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),FA08,26,25,100.0%,100.0%,1.54,A- (3.95),A- (3.86)
939,"Sammartano, Tonnie",TDMV 2 - Beginning Contemporary Dance (B),FA08,23,21,90.5%,95.2%,0.88,A- (3.72),A- (3.79)
940,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (B),FA08,25,20,100.0%,100.0%,1.7,A- (3.84),A- (3.91)
941,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),SU08,49,46,100.0%,95.3%,8.4,A- (3.82),
942,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (A),SP08,32,19,94.4%,94.4%,1.03,A- (3.92),A- (3.86)
943,"Smith, Alison D",TDMV 1 - Beginning Ballet (B),SP08,27,22,100.0%,100.0%,1.07,A- (3.85),A- (3.84)
944,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (C),SP08,36,23,95.7%,100.0%,1.8,A- (3.89),A- (3.86)
