,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
507,"Simpson, Junko Tokuda",JAPN 10C - First Year Japanese III (A),SP16,37,21,100.0%,83.3%,4.83,A- (3.88),A- (3.77)
508,"Simpson, Junko Tokuda",JAPN 10C - First Year Japanese III (B),SP16,35,12,100.0%,100.0%,3.83,A- (3.83),A- (3.77)
509,"Tipton, Yuko",JAPN 10C - First Year Japanese III (C),SP16,37,25,100.0%,100.0%,4.26,A- (3.86),B+ (3.67)
510,"Takeda, Izumi",JAPN 10C - First Year Japanese III (D),SP16,38,23,100.0%,100.0%,4.59,B+ (3.68),B+ (3.63)
511,"Ross, Kayoko F",JAPN 10C - First Year Japanese III (E),SP16,38,18,94.4%,100.0%,3.56,A- (3.79),B+ (3.52)
512,"Umabe, Sato",JAPN 10C - First Year Japanese III (F),SP16,38,16,100.0%,93.8%,3.63,A (4.00),A- (3.87)
513,"Ross, Kayoko F",JAPN 10C - First Year Japanese III (G),SP16,31,14,100.0%,92.3%,3.73,A- (3.85),B+ (3.52)
514,"Sato, Kyoko",JAPN 130C - Third Year Japanese III (B),SP16,9,3,100.0%,100.0%,6.5,A (4.00),
515,"Takeda, Izumi",JAPN 135C - Japanese/Prof Purposes III (A),SP16,6,6,100.0%,100.0%,7.17,B+ (3.67),
516,"McKee, Mayumi Mochizuki",JAPN 140C - Fourth Year Japanese III (A),SP16,8,3,100.0%,100.0%,3.17,A (4.00),
517,"Simpson, Junko Tokuda",JAPN 150C - Advanced Japanese III (A),SP16,10,8,85.7%,100.0%,4.79,A- (3.71),
518,"Sato, Kyoko",JAPN 20C - Second Yr Japanese III (A),SP16,18,5,100.0%,100.0%,5.7,A- (3.80),
519,"McKee, Mayumi Mochizuki",JAPN 20C - Second Yr Japanese III (B),SP16,26,17,100.0%,100.0%,3.32,A- (3.88),A- (3.76)
520,"Ross, Kayoko F",JAPN 20C - Second Yr Japanese III (C),SP16,25,10,80.0%,100.0%,5.1,A- (3.90),B+ (3.47)
521,"Tipton, Yuko",JAPN 10B - First Year Japanese II (A),WI16,39,19,100.0%,100.0%,4.28,A- (3.81),B+ (3.52)
522,"Tipton, Yuko",JAPN 10B - First Year Japanese II (B),WI16,38,20,100.0%,100.0%,4.7,B+ (3.67),B+ (3.52)
