,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
402,"Davidson, R. Michael",LTEN 175B - New Amer Poetry:Post WWII-Pres (A),S112,21,3,33.3%,100.0%,10.5,B (3.00),B (3.25)
403,"Bialo, Caralyn Alyssa",LTEN 113 - Shakespeare II:Jacobean Period (A),SP12,23,13,100.0%,100.0%,5.83,B (3.27),B+ (3.35)
404,"Loose, Margaret",LTEN 127 - Victorian Poetry (A),SP12,28,16,93.8%,93.8%,5.57,B+ (3.57),B- (2.98)
405,"Shevelow, Kathryn Ann",LTEN 138 - British Novel: 1680-1790 (A),SP12,24,9,88.9%,88.9%,6.94,B+ (3.38),B (3.18)
406,"Shevelow, Kathryn Ann",LTEN 148 - Genres/English&American Lit (A),SP12,39,19,100.0%,100.0%,6.26,B+ (3.57),B+ (3.55)
407,"Tonkovich, Nicole",LTEN 148 - Genres/English&American Lit (B),SP12,38,18,94.4%,88.9%,5.61,A- (3.76),B+ (3.50)
408,"Cassedy, Steven Dennis",LTEN 158 - Modern American Literature (A),SP12,22,6,100.0%,80.0%,6.9,B+ (3.40),B (3.02)
409,"Cancel, Robert",LTEN 159 - Contemporary American Lit (A),SP12,27,9,100.0%,100.0%,4.72,B+ (3.63),B (3.05)
410,"O'Brien, William Arctander",LTEN 176 - Major American Writers (A),SP12,38,20,94.7%,89.5%,5.72,B+ (3.44),B (3.23)
411,"el Tayeb, Fatima",LTEN 179 - Topic:Arab/Muslim Amer Identy (A),SP12,10,6,66.7%,83.3%,3.5,B+ (3.33),
412,"Solomon, Amanda Lee Albaniel",LTEN 181 - Asian American Literature (A),SP12,15,4,100.0%,100.0%,5.5,B+ (3.33),
413,"Solomon, Amanda Lee Albaniel",LTEN 181 - Asian American Literature (A),SP12,17,11,100.0%,100.0%,5.95,B+ (3.55),
414,"Loose, Margaret",LTEN 23 - Lit/British Isles:1832-Present (A),SP12,42,24,87.5%,87.5%,4.83,B+ (3.59),B+ (3.38)
415,"Wesling, Megan E.",LTEN 26 - Intro/Lit/US: 1865 - Present (A),SP12,62,57,82.5%,89.3%,6.25,B+ (3.46),B+ (3.34)
416,"Sanchez, Rosaura",LTEN 29 - Intro/Chicano/Latino Lit. (A),SP12,61,27,73.1%,76.9%,5.39,B (3.25),B (3.06)
417,"Lampert-Weissig, Lisa",LTEN 107 - Chaucer (A),WI12,13,5,100.0%,100.0%,3.7,A (4.00),
418,"James, Heather",LTEN 110 - Topics: The Renaissance (A),WI12,19,8,50.0%,75.0%,6.21,B+ (3.43),
419,"James, Heather",LTEN 112 - Shakespeare I: Elizabethan Prd (A),WI12,34,14,100.0%,92.9%,5.36,B (3.00),B (3.26)
420,"Randel, Fred V.",LTEN 125 - Romantic Poetry (A),WI12,20,5,100.0%,100.0%,6.9,A- (3.80),B (3.05)
421,"Davidson, R. Michael",LTEN 132 - Topics: Modern Irish Lit (A),WI12,28,9,100.0%,100.0%,6.72,B+ (3.57),B+ (3.36)
422,"Tonkovich, Nicole",LTEN 149 - Topics: English-Language Lit (A),WI12,17,10,100.0%,100.0%,7.7,B+ (3.60),
423,"Dominguez, Andrea M",LTEN 152 - Origins of American Literature (A),WI12,21,14,100.0%,85.7%,6.5,B+ (3.36),B (3.10)
424,"Blanco, John D",LTEN 181 - Asian American Literature (A),WI12,21,16,86.7%,93.3%,4.36,B+ (3.50),A- (3.83)
425,"Lewis, Adam Charles",LTEN 185 - Themes/Afro-Americn Literature (A),WI12,14,4,100.0%,100.0%,4.5,A (4.00),
426,"Shevelow, Kathryn Ann",LTEN 22 - Intro/Lit/Brtish Is:1660-1832 (A),WI12,42,25,96.0%,100.0%,4.34,B+ (3.61),B+ (3.37)
427,"Lewis, Adam Charles",LTEN 25 - Intro/Lit/US: Beginning - 1865 (A),WI12,47,25,84.0%,100.0%,6.1,B+ (3.64),B+ (3.41)
428,"Solomon, Amanda Lee Albaniel",LTEN 28 - Intr/Asian-American Literature (A),WI12,81,65,81.5%,90.6%,6.5,B (3.28),B (3.02)
429,"Johnson, Sara E.",LTEN 87 - Freshman Seminar (A),WI12,13,11,100.0%,100.0%,3.05,,
430,"Randel, Fred V.",LTEN 117 - 17th Century:Themes and Issues (A),FA11,34,16,93.8%,81.3%,4.75,B+ (3.46),B- (2.99)
431,"Randel, Fred V.",LTEN 117A - 17th Century:Themes and Issues (A),FA11,34,16,93.8%,81.3%,4.75,B+ (3.46),B- (2.99)
432,"Shevelow, Kathryn Ann",LTEN 120 - 18th Century:Themes and Issues (A),FA11,26,11,90.9%,100.0%,6.32,B+ (3.64),B+ (3.48)
433,"Shevelow, Kathryn Ann",LTEN 120A - 18th Century:Themes and Issues (A),FA11,26,11,90.9%,100.0%,6.32,B+ (3.64),B+ (3.48)
434,"Loose, Margaret",LTEN 124 - 19th Century: Themes & Issues (A),FA11,36,23,73.9%,78.3%,6.15,B+ (3.41),B- (2.82)
435,"Loose, Margaret",LTEN 142 - The End of Victorianism (A),FA11,23,11,100.0%,100.0%,8.5,B+ (3.40),B (3.08)
436,"Jed, Stephanie H",LTEN 149 - Themes/English&American Lit (A),FA11,46,20,100.0%,100.0%,6.5,A- (3.90),A (4.00)
437,"Streeby, Shelley",LTEN 154 - The American Renaissance (A),FA11,36,16,93.8%,87.5%,8.13,B+ (3.53),B+ (3.47)
438,"Tonkovich, Nicole",LTEN 156 - Amer Lit/Civil War-World War I (A),FA11,27,12,100.0%,100.0%,7.67,B+ (3.50),B+ (3.47)
439,"Cassedy, Steven Dennis",LTEN 158 - Modern American Literature (A),FA11,24,9,66.7%,77.8%,5.61,B (3.25),B (3.16)
440,"Lampert-Weissig, Lisa",LTEN 21 - Intro/Lit/Brit Isles: pre-1660 (A),FA11,67,37,83.3%,94.3%,6.44,B+ (3.43),B (3.04)
441,"Forbes, Camille",LTEN 27 - Intro/Afro-American Literature (A),FA11,92,53,82.7%,90.4%,6.27,B (3.28),B (3.10)
442,"Propp, William Henry",LTEN 87 - Freshman Seminar (A),FA11,12,9,100.0%,100.0%,1.39,A- (3.75),
443,"Rahimi, Babak",LTEN 87 - Freshman Seminar (A),FA11,12,8,100.0%,100.0%,2.25,A- (3.75),
444,"Lampert-Weissig, Lisa",LTEN 107 - Chaucer (A),S211,12,3,100.0%,100.0%,7.83,B+ (3.50),
445,"Wesling, Megan E.",LTEN 149GS - Themes/English & American Lit (A),S111,28,15,100.0%,100.0%,6.5,A- (3.82),B+ (3.59)
446,"Davidson, R. Michael",LTEN 155 - Interaction/Amer Lit&Vis Arts (A),S111,20,9,100.0%,100.0%,6.5,B+ (3.33),B (3.21)
447,"Wesling, Megan E.",LTEN 158GS - Topics/Modrn Americn Literatre (A),S111,28,15,100.0%,100.0%,6.5,A- (3.73),B+ (3.59)
448,"Arvin, Maile R",LTEN 178 - Comparative Ethnic Literature (A),S111,8,7,100.0%,100.0%,7.64,B+ (3.57),
449,"Arvin, Maile R",LTEN 178 - Comparative Ethnic Literature (A),S111,7,5,100.0%,100.0%,4.9,B+ (3.60),
450,"Lowe, Lisa",LTEN 181 - Asian American Literature (A),S111,19,4,100.0%,100.0%,6.0,B+ (3.50),
451,"Lowe, Lisa",LTEN 181 - Asian American Literature (A),S111,11,7,100.0%,100.0%,6.79,A (4.00),
452,"Forbes, Camille",LTEN 186 - Literature/Harlem Renaissance (A),S111,12,6,100.0%,100.0%,7.5,B (3.20),
453,"Jed, Stephanie H",LTEN 110 - The Renaissance:Themes&Issues (A),SP11,64,22,90.9%,81.8%,4.32,A- (3.95),A (4.00)
454,"Loose, Margaret",LTEN 127 - Victorian Poetry (A),SP11,38,28,100.0%,96.4%,5.76,B+ (3.35),B (3.14)
455,"Loose, Margaret",LTEN 127B - Victorian Poetry (A),SP11,38,28,100.0%,96.4%,5.76,B+ (3.35),B (3.14)
456,"Tonkovich, Nicole",LTEN 146 - Women & English/American Lit (A),SP11,49,26,100.0%,100.0%,8.1,B+ (3.40),B- (2.90)
457,"Cassedy, Steven Dennis",LTEN 158 - Modern American Literature (A),SP11,30,13,84.6%,84.6%,6.19,B+ (3.50),B- (2.96)
458,"Davidson, R. Michael",LTEN 159 - Contemporary Amer. Literature (A),SP11,38,15,100.0%,100.0%,6.23,B+ (3.67),B+ (3.67)
459,"Davidson, R. Michael",LTEN 175B - New Amer Poetry:Post WWII-Pres (A),SP11,40,24,78.3%,95.7%,4.76,B+ (3.39),B+ (3.51)
460,"Loose, Margaret",LTEN 23 - Lit/British Isles:1832-Present (A),SP11,62,32,96.9%,96.9%,5.44,B+ (3.52),B (3.11)
461,"Streeby, Shelley",LTEN 26 - Intro/Lit/US: 1865 - Present (A),SP11,58,38,76.3%,68.4%,7.97,B+ (3.44),B+ (3.39)
462,"Blanco, John D",LTEN 28 - Intr/Asian-American Literature (A),SP11,87,49,67.3%,57.1%,5.07,B (3.29),B- (2.94)
463,"Davidson, R. Michael",LTEN 87 - Freshman Seminar (A),SP11,11,4,100.0%,100.0%,1.5,,
464,"Bialo, Caralyn Alyssa",LTEN 113 - Shakespeare II:Jacobean Period (A),WI11,41,25,100.0%,100.0%,6.26,B+ (3.52),B (3.26)
465,"Loose, Margaret",LTEN 127A - Victorian Period:Themes&Issues (A),WI11,23,9,100.0%,100.0%,4.5,B+ (3.67),B+ (3.49)
466,"Shevelow, Kathryn Ann",LTEN 140 - Early 19th Cent. British Novel (A),WI11,56,32,96.9%,96.9%,6.38,B+ (3.32),B (3.22)
467,"Loose, Margaret",LTEN 141 - The High Victorian Novel (A),WI11,23,14,92.9%,100.0%,7.07,B+ (3.50),B+ (3.38)
468,"Streeby, Shelley",LTEN 148 - Genres/English&American Lit (A),WI11,47,20,100.0%,100.0%,5.4,B+ (3.42),B+ (3.32)
469,"Isfahani-Hammond, Alexandra",LTEN 151 - Topics/Literature & Environmnt (A),WI11,11,8,100.0%,100.0%,5.75,A- (3.75),
470,"Tonkovich, Nicole",LTEN 154 - The American Renaissance (A),WI11,19,10,90.0%,100.0%,5.1,B+ (3.56),
471,"Blanco, John D",LTEN 181 - Asian American Literature (A),WI11,34,17,82.4%,82.4%,6.26,B+ (3.53),B+ (3.47)
472,"Shevelow, Kathryn Ann",LTEN 22 - Intro/Lit/Brtish Is:1660-1832 (A),WI11,75,41,92.7%,85.4%,6.06,B+ (3.51),B+ (3.50)
473,"Davidson, R. Michael",LTEN 25 - Intro/Lit/US: Beginning - 1865 (A),WI11,58,34,85.3%,94.1%,6.2,B (3.23),B (3.09)
474,"Mariscal, George",LTEN 29 - Intro/Chicano/Latino Lit. (A),WI11,93,58,91.4%,93.1%,5.5,B+ (3.37),B (3.11)
475,"Lampert-Weissig, Lisa",LTEN 107 - Chaucer (A),FA10,37,36,97.2%,97.2%,5.17,B (3.28),B+ (3.51)
476,"Higgins, John C.",LTEN 112 - Shakespeare I: Elizabethan Prd (A),FA10,35,16,100.0%,100.0%,5.38,B+ (3.53),B (3.29)
477,"Randel, Fred V.",LTEN 125C - Second Generatn Romantic Poets (A),FA10,37,23,82.6%,69.6%,5.54,B (3.17),B (3.21)
478,"Lowe, Lisa",LTEN 130 - Modern Brit Lit (A),FA10,37,21,100.0%,90.5%,6.6,A- (3.71),B+ (3.49)
479,"Shevelow, Kathryn Ann",LTEN 143 - English Novel/ 18th Century (A),FA10,65,33,97.0%,100.0%,6.02,B+ (3.58),B+ (3.48)
480,"George, Rosemary Marangoly",LTEN 145 - English Novel/ 20th Century (A),FA10,35,14,92.9%,100.0%,6.07,B+ (3.54),B+ (3.54)
481,"El-Tayeb, Fatima",LTEN 155 - Interaction/Amer Lit&Vis Arts (A),FA10,24,11,63.6%,90.9%,5.23,B+ (3.44),B- (2.94)
482,"Cancel, Robert",LTEN 159 - Contemporary Amer. Literature (A),FA10,54,24,95.8%,95.8%,5.25,B (3.25),B (3.17)
483,"Tonkovich, Nicole",LTEN 160 - Ideas&Photo Images/Amer Cultr (A),FA10,46,19,89.5%,100.0%,6.29,B+ (3.59),B+ (3.35)
484,"Forbes, Camille",LTEN 186 - Literature/Harlem Renaissance (A),FA10,34,17,94.1%,88.2%,6.5,B+ (3.56),B (3.15)
485,"Williams, James G",LTEN 187 - Black Music&Texts:Comm&Cult Ex (A),FA10,40,19,63.2%,50.0%,4.08,,B- (2.88)
486,"Lampert-Weissig, Lisa",LTEN 21 - Intro/Lit/Brit Isles: pre-1660 (A),FA10,76,45,82.2%,88.9%,5.48,B+ (3.42),B (3.18)
487,"Forbes, Camille",LTEN 27 - Intro/Afro-American Literature (A),FA10,85,39,79.5%,87.2%,6.04,B (3.26),B- (2.86)
488,"Woodhull, Winifred Johanna",LTEN 149GS - Themes/English & American Lit (A),SU10,26,10,60.0%,40.0%,4.9,B+ (3.67),
489,"Davidson, R. Michael",LTEN 155 - Interaction/Amer Lit&Vis Arts (A),SU10,24,7,100.0%,100.0%,6.21,B+ (3.43),
490,"Woodhull, Winifred Johanna",LTEN 158GS - Topics/Modrn Americn Literatre (A),SU10,26,9,66.7%,44.4%,4.72,B+ (3.67),
491,"Springer, Anna Joy",LTEN 159 - Contemporary Amer. Literature (A),SU10,19,5,100.0%,80.0%,8.9,B+ (3.40),
492,"Lowe, Lisa",LTEN 181 - Asian American Literature (A),SU10,14,11,100.0%,90.9%,6.86,A- (3.91),
493,"Lampert-Weissig, Lisa",LTEN 107 - Chaucer (A),SP10,25,22,100.0%,100.0%,4.32,B+ (3.60),B+ (3.62)
494,"Higgins, John C.",LTEN 113 - Shakespeare II:Jacobean Period (A),SP10,39,19,89.5%,94.7%,4.83,B+ (3.35),B+ (3.33)
495,"Jed, Stephanie H",LTEN 124 - 19th Century: Themes & Issues (A),SP10,41,19,94.7%,89.5%,2.71,A- (3.83),A- (3.96)
496,"Loose, Margaret",LTEN 141 - The High Victorian Novel (A),SP10,39,21,100.0%,100.0%,7.74,B (3.00),B- (2.87)
497,"Shevelow, Kathryn Ann",LTEN 143 - English Novel/ 18th Century (A),SP10,51,29,100.0%,96.6%,6.09,B+ (3.46),B+ (3.44)
498,"Tonkovich, Nicole",LTEN 148 - Genres/English&American Lit (A),SP10,25,11,100.0%,100.0%,5.95,A- (3.89),B+ (3.65)
499,"Wesling, Megan E.",LTEN 149 - Themes/English&American Lit (A),SP10,34,20,100.0%,95.0%,6.2,A- (3.70),B+ (3.61)
500,"Gleason, Patrick Joseph",LTEN 154 - The American Renaissance (A),SP10,20,9,66.7%,88.9%,7.39,B (3.22),B (3.28)
501,"Childs, Dennis R.",LTEN 183 - Afro-American Prose (A),SP10,45,24,95.8%,95.8%,5.2,B+ (3.38),B+ (3.48)
502,"Lerer, Seth",LTEN 190 - Seminar (A),SP10,6,4,100.0%,100.0%,7.0,B+ (3.33),
503,"Loose, Margaret",LTEN 23 - Lit/British Isles:1832-Present (A),SP10,55,29,92.9%,96.4%,4.57,B+ (3.31),B- (2.84)
504,"Wesling, Megan E.",LTEN 26 - Intro/Lit/US: 1865 - Present (A),SP10,41,32,87.5%,78.1%,5.63,B+ (3.37),B (3.25)
505,"Forbes, Camille",LTEN 27 - Intro/Afro-American Literature (A),SP10,82,33,72.7%,84.4%,5.71,B+ (3.56),B+ (3.32)
506,"Loose, Margaret",LTEN 87 - Freshman Seminar (A),SP10,15,10,100.0%,100.0%,1.5,A (4.00),
507,"Johnson, Sara E.",LTEN 87 - Freshman Seminar (B),SP10,17,10,90.0%,100.0%,2.3,A (4.00),
508,"Bialo, Caralyn Alyssa",LTEN 112 - Shakespeare I: Elizabethan Prd (A),WI10,41,20,95.0%,95.0%,5.0,B+ (3.45),B (3.27)
509,"Kulkarni, Kedar A",LTEN 148 - Genres/English&American Lit (A),WI10,26,16,68.8%,75.0%,4.88,B+ (3.44),B (3.13)
510,"Lewis, Adam Charles",LTEN 153 - Revolutnry War/Early Natnl Prd (A),WI10,32,22,95.5%,100.0%,4.41,B+ (3.52),B+ (3.38)
511,"Cancel, Robert",LTEN 159 - Contemporary Amer. Literature (A),WI10,41,21,90.0%,90.0%,4.5,B+ (3.33),B (3.23)
512,"Yip, Wai-Lim",LTEN 172 - Amer Poetry II:Whitman-Modern (A),WI10,14,5,80.0%,60.0%,3.7,B (3.25),
513,"O'Brien, William Arctander",LTEN 176 - Major American Writers (A),WI10,54,30,96.7%,90.0%,4.97,B+ (3.31),B- (2.96)
514,"Mariscal, George",LTEN 178 - Comparative Ethnic Literature (A),WI10,36,20,90.0%,95.0%,4.5,B+ (3.30),B (3.05)
515,"Blanco, John D",LTEN 181 - Asian American Literature (A),WI10,28,13,92.3%,92.3%,5.12,B+ (3.67),A- (3.88)
516,"Childs, Dennis R.",LTEN 183 - Afro-American Prose (A),WI10,42,25,96.0%,95.8%,6.74,B+ (3.57),B+ (3.43)
517,"Childs, Dennis R.",LTEN 185 - Themes/Afro-Americn Literature (A),WI10,36,20,100.0%,95.0%,6.1,B+ (3.60),B+ (3.50)
518,"Shevelow, Kathryn Ann",LTEN 22 - Intro/Lit/Brtish Is:1660-1832 (A),WI10,88,46,89.1%,97.8%,4.93,B+ (3.50),B (3.00)
519,"Tonkovich, Nicole",LTEN 25 - Intro/Lit/US: Beginning - 1865 (A),WI10,45,21,76.2%,71.4%,5.26,B (3.29),B (3.04)
520,"Sanchez, Rosaura",LTEN 29 - Intro/Chicano/Latino Lit. (A),WI10,69,30,83.3%,80.0%,6.02,B+ (3.37),B+ (3.36)
521,"Higgins, John C.",LTEN 110 - The Renaissance:Themes&Issues (A),FA09,26,24,82.6%,100.0%,5.92,B+ (3.35),B (3.17)
522,"Bialo, Caralyn Alyssa",LTEN 115A - 16th Century:Themes and Issues (A),FA09,28,27,96.3%,96.3%,5.98,B+ (3.36),B (3.12)
523,"Loose, Margaret",LTEN 127 - Victorian Poetry (A),FA09,21,19,100.0%,94.7%,5.17,B+ (3.35),B (3.10)
524,"Loose, Margaret",LTEN 127B - Victorian Poetry (A),FA09,21,19,100.0%,94.7%,5.17,B+ (3.35),B (3.10)
525,"Davidson, R. Michael",LTEN 132 - Topics/Modern Irish Literature (A),FA09,32,27,100.0%,100.0%,7.46,B+ (3.64),B (3.22)
526,"Shevelow, Kathryn Ann",LTEN 140 - Early 19th Cent. British Novel (A),FA09,68,50,93.9%,93.9%,5.34,B+ (3.44),B+ (3.33)
527,"Lewis, Adam Charles",LTEN 154 - The American Renaissance (A),FA09,37,24,95.8%,100.0%,4.58,B+ (3.61),B+ (3.30)
528,"el Tayeb, Fatima",LTEN 155 - Interaction/Amer Lit&Vis Arts (A),FA09,31,26,96.2%,96.2%,4.58,B+ (3.68),B+ (3.43)
529,"Berman, Ronald S.",LTEN 176 - Major American Writers (A),FA09,68,54,92.5%,90.6%,4.76,B+ (3.41),B (3.05)
530,"Forbes, Camille",LTEN 186 - Literature/Harlem Renaissance (A),FA09,39,34,96.9%,93.8%,6.5,B (3.16),B (3.15)
531,"Grattan, Michael J.",LTEN 21 - Intro/Lit/Brit Isles: pre-1660 (A),FA09,79,57,75.4%,78.9%,4.11,B+ (3.53),B+ (3.38)
532,"Lowe, Lisa",LTEN 28 - Intr/Asian-American Literature (A),FA09,83,63,80.6%,96.8%,4.09,B+ (3.45),B (3.09)
533,"Loose, Margaret",LTEN 87 - Freshman Seminar (A),FA09,6,5,100.0%,100.0%,2.9,,
534,"Grattan, Michael J.","LTEN 114 - Shakespeare III:Stage,Film,&TV (A)",SU09,13,3,66.7%,66.7%,4.5,A (4.00),
535,"Woodhull, Winifred Johanna",LTEN 149 - Themes/English&American Lit (A),SU09,19,9,44.4%,77.8%,6.06,B (3.29),
536,"Forbes, Camille",LTEN 186 - Literature/Harlem Renaissance (A),SU09,20,10,90.0%,90.0%,6.9,B+ (3.50),
537,"Montrose, Louis A.",LTEN 113 - Shakespeare II:Jacobean Period (A),SP09,40,22,95.5%,95.5%,4.77,B (3.24),B (3.02)
538,"Loose, Margaret",LTEN 141 - The High Victorian Novel (A),SP09,29,29,92.9%,96.4%,7.74,B+ (3.52),B- (2.83)
539,"Kugler, Emily MeriNitta",LTEN 143 - English Novel/ 18th Century (A),SP09,30,19,83.3%,94.7%,5.94,B+ (3.47),B+ (3.60)
540,"Berman, Ronald S.",LTEN 144 - English Novel/ 19th Century (A),SP09,27,20,100.0%,100.0%,7.83,B+ (3.53),B (3.19)
541,"George, Rosemary Marangoly",LTEN 145 - English Novel/ 20th Century (A),SP09,12,11,90.9%,90.9%,5.05,B+ (3.30),
542,"Tonkovich, Nicole",LTEN 154 - The American Renaissance (A),SP09,41,34,94.1%,97.1%,7.09,B+ (3.47),B (3.22)
543,"Lowe, Lisa",LTEN 181 - Asian American Literature (A),SP09,47,29,92.9%,100.0%,4.71,B+ (3.50),B+ (3.58)
544,"Childs, Dennis R.",LTEN 185 - Themes/Afro-Americn Literature (A),SP09,45,41,95.0%,97.5%,6.65,B+ (3.55),B+ (3.42)
545,"Wesling, Megan E.",LTEN 192 - Senior Seminar in English Lit (A),SP09,6,5,100.0%,100.0%,2.5,,
546,"Loose, Margaret",LTEN 23 - Lit/British Isles:1832-Present (A),SP09,76,72,97.2%,98.6%,3.5,B+ (3.50),B (3.20)
547,"Forbes, Camille",LTEN 27 - Intro/Afro-American Literature (A),SP09,79,50,88.0%,98.0%,4.95,B+ (3.56),B (3.11)
548,"Montrose, Louis A.",LTEN 112 - Shakespeare I: Elizabethan Prd (A),WI09,35,21,90.5%,95.2%,5.64,B (3.24),B (3.10)
549,"Loose, Margaret",LTEN 127A - Victorian Period:Themes&Issues (A),WI09,24,22,95.2%,95.2%,5.59,B+ (3.59),B+ (3.42)
550,"Cancel, Robert",LTEN 159 - Contemporary Amer. Literature (A),WI09,60,45,100.0%,95.6%,2.77,B+ (3.39),B- (2.93)
551,"Berman, Ronald S.",LTEN 174 - Amer Fiction II:Middle James (A),WI09,17,10,90.0%,90.0%,5.9,B+ (3.33),
552,"Wesling, Megan E.",LTEN 175A - New Amer Fiction:WWII-Present (A),WI09,29,24,87.5%,100.0%,5.58,B+ (3.50),B+ (3.47)
553,"Tonkovich, Nicole",LTEN 176 - Major American Writers (A),WI09,31,29,93.1%,93.1%,5.33,B+ (3.48),B (3.29)
554,"Forbes, Camille",LTEN 185 - Themes/Afro-Americn Literature (A),WI09,23,24,87.0%,78.3%,3.8,B (3.09),B- (2.92)
555,"Forbes, Camille",LTEN 186 - Literature/Harlem Renaissance (A),WI09,20,18,94.4%,72.2%,4.72,B+ (3.33),B (3.20)
556,"Kheshti, Roshanak",LTEN 187 - Black Music&Texts:Comm&Cult Ex (A),WI09,43,26,80.0%,80.8%,4.1,,B+ (3.30)
557,"Forbes, Camille",LTEN 192 - Senior Seminar in English Lit (A),WI09,8,5,80.0%,80.0%,0.5,,
558,"Shevelow, Kathryn Ann",LTEN 22 - Intro/Lit/Brtish Is:1660-1832 (A),WI09,86,70,95.7%,98.6%,4.15,B+ (3.36),B (3.24)
559,"Wesling, Megan E.",LTEN 26 - Intro/Lit/US: 1865 - Present (A),WI09,56,53,88.7%,94.3%,5.0,B+ (3.38),B+ (3.51)
560,"Lowe, Lisa",LTEN 28 - Intr/Asian-American Literature (A),WI09,83,58,81.0%,86.2%,4.5,B+ (3.53),B+ (3.34)
561,"Randel, Fred V.",LTEN 125B - First Generatn Romantic Poets (A),FA08,35,20,95.0%,95.0%,4.61,B+ (3.39),B (3.01)
562,"Berman, Ronald S.",LTEN 140 - Early 19th Cent. British Novel (A),FA08,51,46,92.9%,85.7%,5.52,B (3.28),B (3.10)
563,"Streeby, Shelley",LTEN 156 - Amer Lit/Civil War-World War I (A),FA08,24,22,100.0%,100.0%,7.59,B+ (3.60),B+ (3.34)
564,"Berman, Ronald S.",LTEN 176 - Major American Writers (A),FA08,62,43,79.1%,78.6%,5.48,B (3.28),B (3.09)
565,"Davidson, R. Michael",LTEN 177 - California Literature (A),FA08,32,27,88.9%,100.0%,5.61,B+ (3.58),B+ (3.42)
566,"Yoneyama, Lisa",LTEN 181 - Asian American Literature (A),FA08,24,17,88.2%,88.2%,4.26,B+ (3.47),B+ (3.51)
567,"Childs, Dennis R.",LTEN 183 - Afro-American Prose (A),FA08,40,25,96.0%,92.0%,6.26,B+ (3.40),B (3.27)
568,"Childs, Dennis R.",LTEN 185 - Themes/Afro-Americn Literature (A),FA08,20,20,95.0%,90.0%,6.7,B+ (3.41),B+ (3.43)
569,"Grattan, Michael J.",LTEN 21 - Intro/Lit/Brit Isles: pre-1660 (A),FA08,89,68,89.4%,95.5%,5.0,B+ (3.33),B (3.07)
570,"Davidson, R. Michael",LTEN 25 - Intro/Lit/US: Beginning - 1865 (A),FA08,55,26,100.0%,96.2%,5.65,B+ (3.54),B (3.28)
571,"Mariscal, George",LTEN 29 - Intro/Chicano/Latino Lit. (A),FA08,84,62,90.3%,96.8%,4.15,B+ (3.38),B (3.17)
572,"Loose, Margaret",LTEN 87 - Freshman Seminar (A),FA08,13,13,100.0%,100.0%,2.19,B (3.00),
573,"Grattan, Michael J.","LTEN 114 - Shakespeare III:Stage,Film,&TV (A)",SU08,19,14,100.0%,100.0%,7.64,B+ (3.31),
574,"Rosenthal, Jamie Ellen",LTEN 120 - 18th Century:Themes and Issues (A),SU08,9,7,100.0%,100.0%,5.36,B+ (3.57),
575,"Rosenthal, Jamie Ellen",LTEN 120A - 18th Century:Themes and Issues (A),SU08,9,7,100.0%,100.0%,5.36,B+ (3.57),
576,"Wesling, Megan E.",LTEN 149GS - Themes/English&American Lit (A),SU08,13,13,100.0%,100.0%,6.5,A- (3.85),
577,"Wesling, Megan E.",LTEN 158GS - Modern American Literature (A),SU08,13,13,100.0%,100.0%,6.96,A- (3.92),
578,"Wayne, Don E.",LTEN 159 - Contemporary Amer. Literature (A),SU08,23,18,94.4%,88.9%,6.06,B+ (3.35),
579,"Torres, Linda R",LTEN 177 - California Literature (A),SU08,26,23,90.5%,71.4%,5.28,A- (3.77),
580,"Mariscal, George",LTEN 178 - Comparative Ethnic Literature (A),SU08,22,20,100.0%,100.0%,6.0,B+ (3.45),
581,"Fuentes, Marla Y.",LTEN 180 - Chicano Literature in English (A),SU08,18,15,93.3%,66.7%,6.9,,
582,"Montrose, Louis A.",LTEN 113 - Shakespeare II:Jacobean Period (A),SP08,41,26,92.0%,100.0%,4.83,B+ (3.57),B (3.07)
583,"Loose, Margaret",LTEN 144 - English Novel/ 19th Century (A),SP08,32,22,90.9%,95.2%,4.77,B+ (3.50),B (3.13)
584,"Slavet, Eliza Farro",LTEN 147 - Metamorphoses of the Symbol (A),SP08,22,19,84.2%,84.2%,5.66,B (3.25),B+ (3.59)
585,"Shevelow, Kathryn Ann",LTEN 148 - Genres/English&American Lit (A),SP08,34,30,100.0%,100.0%,6.1,B+ (3.56),B+ (3.44)
586,"Prindle, Paige Ann",LTEN 149 - Themes/English&American Lit (A),SP08,23,16,100.0%,100.0%,5.63,B+ (3.38),B (3.17)
587,"Cancel, Robert",LTEN 159 - Contemporary Amer. Literature (A),SP08,55,42,92.9%,95.2%,3.21,B+ (3.61),B- (3.00)
588,"Springer, Anna Joy",LTEN 159 - Contemporary Amer. Literature (B),SP08,34,29,96.6%,100.0%,6.71,B+ (3.56),B+ (3.56)
589,"Lee, Jin-Kyung",LTEN 181 - Asian American Literature (A),SP08,45,35,91.4%,78.8%,6.21,B+ (3.30),B+ (3.30)
590,"Childs, Dennis R.",LTEN 185 - Themes/Afro-Americn Literature (A),SP08,39,32,96.7%,90.0%,5.75,B (3.29),B+ (3.53)
591,"Loose, Margaret",LTEN 23 - Lit/British Isles:1832-Present (A),SP08,88,65,98.4%,92.2%,4.5,B+ (3.54),B (3.06)
592,"Sanchez, Rosaura",LTEN 29 - Intro/Chicano/Latino Lit. (A),SP08,70,36,82.4%,79.4%,4.44,B+ (3.50),B (3.19)
