,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
1259,"Chaudhuri, Kamalika",CSE 151 - Intro to A.I. Stats Approach (B),WI17,138,48,89.1%,91.3%,7.83,B (3.30),B+ (3.65)
1260,"McAuley, Julian John",CSE 158 - Recommender Sys&Web Mining (A),WI17,114,34,96.9%,87.5%,6.56,B+ (3.34),B+ (3.33)
1261,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),WI17,139,68,80.0%,70.0%,4.28,B+ (3.56),B+ (3.36)
1262,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (B),WI17,183,99,72.8%,72.8%,4.24,B+ (3.63),B+ (3.50)
1263,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (C),WI17,136,72,75.0%,79.4%,5.26,B+ (3.64),B+ (3.50)
1264,"Kesden, Gregory M",CSE 160 - Intro to Parallel Computing (A),WI17,108,39,89.2%,81.1%,8.02,B+ (3.65),B+ (3.67)
1265,"Schulze, Jurgen P.",CSE 165 - 3D User Interaction (A),WI17,64,17,94.1%,100.0%,9.43,A- (3.94),A- (3.79)
1266,"Ramamoorthi, Ravi",CSE 167 - Computer Graphics (A),WI17,120,62,96.7%,93.4%,9.39,B+ (3.32),B (3.26)
1267,"Rotenberg, Steven Paul",CSE 169 - Computer Animation (A),WI17,42,14,100.0%,100.0%,8.86,A- (3.73),B+ (3.49)
1268,"Klemmer, Scott R",CSE 170 - Interaction Design (A),WI17,79,32,89.7%,89.7%,11.39,B+ (3.50),B+ (3.39)
1269,"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),WI17,21,15,84.6%,53.8%,15.42,B- (2.92),B- (2.90)
1270,"Shacham, Hovav",CSE 190 - Topics/Computer Sci & Engineer (A),WI17,31,13,84.6%,100.0%,7.27,B+ (3.62),A- (3.93)
1271,"Weibel, Nadir",CSE 190 - Topics/Computer Sci & Engineer (B),WI17,12,4,100.0%,100.0%,6.5,B+ (3.67),
1272,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (C),WI17,58,44,93.2%,93.2%,3.29,A- (3.79),B+ (3.68)
1273,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (D),WI17,58,47,93.6%,93.6%,4.37,A- (3.76),B+ (3.68)
1274,"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (A),WI17,35,17,100.0%,100.0%,0.5,A (4.00),A (4.00)
1275,"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (A),WI17,267,210,89.7%,97.5%,6.69,B+ (3.68),B (3.16)
1276,"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (B),WI17,101,83,90.4%,97.6%,7.28,B+ (3.65),B (3.16)
1277,"Kahng, Andrew Byun",CSE 21 - Math/Algorithm&Systems Analys (A),WI17,151,54,94.1%,92.2%,7.06,B+ (3.50),B (3.20)
1278,"Jones, Miles E",CSE 21 - Math/Algorithm&Systems Analys (B),WI17,145,48,90.5%,69.0%,6.26,B+ (3.30),B- (2.99)
1279,"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),WI17,149,65,85.5%,67.7%,3.66,B+ (3.65),B (3.30)
1280,"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),WI17,266,97,90.8%,83.9%,13.2,B (3.23),B- (2.81)
1281,"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (B),WI17,108,38,91.7%,91.7%,12.74,B (3.22),B- (2.81)
1282,"Marx, Susan S",CSE 7 - Intro Programming MATLAB (A),WI17,130,55,83.0%,73.6%,3.65,B+ (3.42),B (3.24)
1283,"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),WI17,14,6,66.7%,100.0%,1.3,A (4.00),
1284,"Loksa, Dastyni Craig",CSE 8A - Intro/Computer Sci: Java (I) (A),WI17,162,146,87.6%,83.4%,8.47,B (3.28),B (3.07)
1285,"Loksa, Dastyni Craig",CSE 8A - Intro/Computer Sci: Java (I) (B),WI17,166,153,90.8%,79.6%,7.89,B+ (3.48),B (3.07)
1286,"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (A),WI17,161,144,94.4%,98.6%,10.84,B+ (3.64),B+ (3.51)
1287,"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (B),WI17,110,90,93.2%,97.7%,10.9,B+ (3.57),B+ (3.51)
1288,"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (C),WI17,116,101,96.0%,99.0%,11.01,B+ (3.62),B+ (3.51)
1289,"Swanson, Steven James",CSE 91 - Perspectives in CSE (A),WI17,16,7,100.0%,100.0%,1.07,A (4.00),
1290,"Swanson, Steven James",CSE 91 - Perspectives in CSE (B),WI17,6,3,100.0%,100.0%,1.17,A (4.00),
1291,"Swanson, Steven James",CSE 91 - Perspectives in CSE (C),WI17,12,6,100.0%,100.0%,2.5,A (4.00),
1292,"Gillespie, Gary N",CSE 95 - Tutor Apprentice (A),WI17,31,17,87.5%,87.5%,2.38,B+ (3.50),
1293,"Gillespie, Gary N",CSE 95 - Tutor Apprentice (B),WI17,37,25,82.6%,87.0%,1.83,A (4.00),
1294,"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (A),FA16,193,175,96.5%,96.5%,11.84,B+ (3.54),B (3.19)
1295,"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (B),FA16,128,117,98.3%,96.6%,11.08,B+ (3.48),B (3.19)
1296,"Sahoo, Debashis",CSE 100 - Advanced Data Structures (C),FA16,137,117,88.8%,71.6%,10.95,B+ (3.31),C+ (2.55)
1297,"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (A),FA16,148,54,88.2%,86.3%,7.64,B (3.14),B+ (3.39)
1298,"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (B),FA16,145,75,91.7%,97.2%,7.88,B (3.13),B+ (3.39)
1299,"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (C),FA16,109,60,96.6%,93.2%,7.92,B (3.27),B+ (3.39)
1300,"Freund, Yoav",CSE 103 - Practical Intro/Prob & Stats (A),FA16,264,121,65.5%,59.5%,5.4,B+ (3.34),B+ (3.55)
1301,"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (A),FA16,118,50,83.3%,62.5%,8.5,B (3.04),B- (2.99)
1302,"Minnes Kemp, Mor Mia",CSE 105 - Intro/Theory of Computation (B),FA16,209,87,76.7%,97.7%,8.81,B- (2.94),B- (2.84)
1303,"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (C),FA16,140,64,74.6%,52.5%,9.0,B- (2.98),B- (2.99)
1304,"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B),FA16,275,135,91.9%,96.0%,11.98,B+ (3.65),B+ (3.52)
1305,"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (D),FA16,258,140,92.1%,97.6%,12.34,A- (3.71),B+ (3.52)
1306,"Kesden, Gregory M",CSE 110 - Software Engineering (A),FA16,176,79,90.5%,73.0%,7.9,B+ (3.68),A- (3.84)
1307,"Weibel, Nadir",CSE 118 - Ubiquitous Computing (A),FA16,33,8,85.7%,85.7%,6.21,B+ (3.57),B+ (3.53)
1308,"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),FA16,131,71,97.0%,92.4%,14.25,B+ (3.44),B- (3.00)
1309,"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (B),FA16,112,53,95.7%,97.9%,14.29,B+ (3.40),B- (3.00)
1310,"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (C),FA16,118,58,94.3%,94.3%,12.58,B+ (3.42),B- (2.83)
1311,"Voelker, Geoffrey M.",CSE 120 - Princ/Computer Operating Systm (A),FA16,242,96,92.1%,96.6%,10.11,B (3.27),B (3.08)
1312,"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (B),FA16,137,64,82.3%,83.9%,10.87,B (3.12),B- (2.84)
1313,"Savage, Stefan",CSE 123 - Computer Networks (B),FA16,103,34,89.7%,89.7%,10.09,B (3.23),B- (2.77)
1314,"Shacham, Hovav",CSE 127 - Intro to Computer Security (B),FA16,48,16,93.3%,86.7%,11.97,C+ (2.40),B- (2.91)
1315,"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),FA16,198,151,98.0%,98.7%,8.24,B+ (3.56),B (3.23)
1316,"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (B),FA16,110,90,95.6%,97.8%,7.28,B+ (3.63),B (3.23)
1317,"Jhala, Ranjit",CSE 131 - Compiler Construction (A),FA16,155,64,86.9%,98.4%,8.91,B+ (3.33),B- (2.90)
1318,"Vianu, Victor Dan",CSE 132A - Database System Principles (A),FA16,239,81,69.6%,46.8%,6.24,B- (2.75),B- (2.73)
1319,"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),FA16,43,26,64.0%,32.0%,12.42,C+ (2.52),C+ (2.49)
1320,"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),FA16,44,18,81.3%,62.5%,13.0,B+ (3.56),C+ (2.53)
1321,"Porter, Leonard Emerson",CSE 141 - Intro/Computer Architecture (A),FA16,271,214,88.3%,96.7%,6.77,B+ (3.36),B- (2.94)
1322,"Eldon, John",CSE 141L - Project/Computer Architecture (A),FA16,120,50,62.5%,93.8%,8.31,B+ (3.50),B+ (3.32)
1323,"Eldon, John",CSE 141L - Project/Computer Architecture (B),FA16,117,64,68.3%,88.9%,8.0,B+ (3.51),B+ (3.32)
1324,"Cottrell, Garrison W",CSE 150 - Int Artif Intell:Search&Reason (A),FA16,165,66,96.8%,84.1%,8.6,B+ (3.38),B (3.22)
1325,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),FA16,161,80,76.0%,77.3%,4.25,B+ (3.54),B+ (3.41)
1326,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),FA16,162,80,76.0%,79.7%,4.23,B+ (3.53),B+ (3.41)
1327,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (C),FA16,132,76,76.5%,84.8%,5.59,B+ (3.34),B+ (3.41)
1328,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (C),FA16,137,76,77.6%,87.7%,5.48,B+ (3.33),B+ (3.41)
1329,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (D),FA16,105,55,79.6%,79.2%,5.71,B+ (3.52),B+ (3.41)
1330,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (D),FA16,109,55,79.6%,91.7%,5.71,B+ (3.52),B+ (3.41)
1331,"Ochoa, Benjamin Lawrence",CSE 166 - Image Processing (A),FA16,58,23,77.3%,81.8%,8.79,B+ (3.50),B (3.00)
1332,"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),FA16,88,24,90.5%,100.0%,14.5,B+ (3.55),B+ (3.34)
1333,"Guo, Philip J",CSE 170 - Interaction Design (A),FA16,136,61,98.2%,94.5%,8.43,A- (3.74),A- (3.74)
1334,"Raiko, Mikhail P.",CSE 180 - Biology Meets Computing (A),FA16,38,16,92.3%,84.6%,5.5,A- (3.80),A- (3.71)
1335,"Cottrell, Garrison W",CSE 190 - Topics/Computer Sci & Engineer (A),FA16,71,24,95.7%,78.3%,11.64,B+ (3.35),B (3.16)
1336,"Paturi, Ramamohan",CSE 190 - Topics/Computer Sci & Engineer (B),FA16,65,26,92.3%,96.2%,6.83,A- (3.83),B+ (3.63)
1337,"Deutsch, Alin Bernard",CSE 190 - Topics/Computer Sci & Engineer (D),FA16,52,20,63.2%,63.2%,4.62,B+ (3.37),B+ (3.64)
1338,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (E),FA16,51,35,90.9%,93.9%,4.44,A- (3.79),B+ (3.62)
1339,"Alvarado, Christine J.",CSE 191 - Semnr/Computer Sci & Engineer (B),FA16,39,18,94.4%,88.9%,8.25,A (4.00),B (3.15)
1340,"Minnes Kemp, Mor Mia",CSE 191 - Semnr/Computer Sci & Engineer (C),FA16,8,3,100.0%,100.0%,5.5,,
1341,"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (D),FA16,36,13,75.0%,91.7%,0.7,A (4.00),A- (3.93)
1342,"Lovett, Shachar",CSE 20 - Intro/Discrete Mathematics (A),FA16,143,112,91.7%,91.7%,6.19,B+ (3.56),B+ (3.60)
1343,"Lovett, Shachar",CSE 20 - Intro/Discrete Mathematics (B),FA16,190,136,91.8%,85.8%,6.64,B+ (3.60),B+ (3.60)
1344,"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (A),FA16,181,89,89.3%,91.7%,7.76,B (3.16),B (3.00)
1345,"Tiefenbruck, Janine LoBue",CSE 21 - Math/Algorithm&Systems Analys (B),FA16,190,85,85.4%,95.1%,7.6,B (3.16),B (3.00)
1346,"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),FA16,185,89,94.1%,70.6%,3.83,B+ (3.54),B (3.28)
1347,"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),FA16,183,97,91.6%,84.2%,3.7,B+ (3.60),B (3.28)
1348,"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (B),FA16,133,52,94.0%,94.0%,10.42,B (3.24),B (3.16)
1349,"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (C),FA16,183,85,95.1%,85.2%,10.33,B (3.28),B (3.16)
1350,"Marx, Susan S",CSE 5A - Introduction to Programming I (A),FA16,100,52,91.5%,87.2%,5.95,B+ (3.30),B- (2.88)
1351,"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),FA16,14,13,91.7%,100.0%,0.67,A (4.00),
1352,"Cao, Yingjun",CSE 8A - Intro/Computer Sci: Java (I) (A),FA16,365,349,97.7%,98.6%,8.05,B+ (3.67),B (3.29)
1353,"Langlois, Marina",CSE 8A - Intro/Computer Sci: Java (I) (C),FA16,181,165,94.5%,87.8%,7.58,B+ (3.36),B+ (3.36)
1354,"Langlois, Marina",CSE 8A - Intro/Computer Sci: Java (I) (D),FA16,144,136,95.5%,96.3%,7.81,B+ (3.48),B+ (3.36)
1355,"Cao, Yingjun",CSE 8B - Intro/Computer Sci. Java (II) (A),FA16,88,77,89.6%,98.7%,11.67,B+ (3.32),B- (2.90)
1356,"Swanson, Steven James",CSE 91 - Perspectives in CSE (A),FA16,20,13,90.9%,90.9%,1.59,,
1357,"Swanson, Steven James",CSE 91 - Perspectives in CSE (B),FA16,20,10,100.0%,100.0%,2.06,A (4.00),
1358,"Swanson, Steven James",CSE 91 - Perspectives in CSE (C),FA16,17,10,90.0%,90.0%,2.9,A (4.00),
1359,"Swanson, Steven James",CSE 91 - Perspectives in CSE (D),FA16,18,10,90.0%,90.0%,2.3,A (4.00),
1360,"Gillespie, Gary N",CSE 95 - Tutor Apprentice (A),FA16,69,58,85.7%,98.2%,1.48,A (4.00),
1361,"Cao, Yingjun",CSE 95 - Tutor Apprentice (B),FA16,64,55,87.3%,98.2%,1.38,A- (3.88),
1362,"Cao, Yingjun",CSE 100 - Advanced Data Structures (A),S216,61,53,94.2%,94.2%,14.29,B+ (3.37),B (3.01)
1363,"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S216,39,17,68.8%,50.0%,11.38,B+ (3.44),B- (2.99)
1364,"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (B),S216,32,29,92.9%,85.7%,16.0,B+ (3.67),B (3.17)
1365,"Powell, Thomas Allan",CSE 135 - Server-side Web Applications (A),S216,35,8,100.0%,100.0%,10.75,B (3.25),B (3.29)
1366,"Chu, Isaac Y",CSE 136 - Enterprise-class Web Applcatns (A),S216,29,10,100.0%,100.0%,6.5,B+ (3.50),B+ (3.56)
1367,"Mercati, Pietro",CSE 140 - Component&Desgn Tech/Digtl Sys (A),S216,69,38,100.0%,100.0%,8.28,A- (3.70),A- (3.72)
1368,"Mercati, Pietro",CSE 140L - Digital Systems Laboratory (A),S216,56,31,90.3%,100.0%,7.34,A- (3.81),A- (3.71)
1369,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),S216,32,30,96.7%,86.7%,7.03,B+ (3.50),B+ (3.61)
1370,"Braun, Oliver",CSE 21 - Math/Algorithm&Systems Analys (A),S216,66,40,89.5%,94.7%,6.61,B+ (3.56),
1371,"Jones, Miles E",CSE 21 - Math/Algorithm&Systems Analys (B),S216,26,19,100.0%,88.2%,8.63,B+ (3.35),B+ (3.52)
1372,"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S216,51,23,89.5%,52.6%,8.82,B+ (3.65),B (3.27)
1373,"Gupta, Anjum",CSE 7 - Intro Programming MATLAB (A),S216,45,27,88.0%,88.0%,7.92,A- (3.76),B+ (3.47)
1374,"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),S116,43,16,100.0%,93.8%,10.88,B (3.19),B- (2.84)
1375,"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S116,36,14,91.7%,91.7%,6.17,A- (3.80),B- (3.00)
1376,"Yen, Dorothy",CSE 12 - Basic Data Struct & OO Design (A),S116,46,37,97.3%,86.5%,11.53,B+ (3.58),B- (2.76)
1377,"Chu, Isaac Y",CSE 132A - Database System Principles (A),S116,90,18,100.0%,100.0%,6.38,B+ (3.65),B+ (3.40)
1378,"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),S116,34,8,100.0%,100.0%,12.25,B- (2.75),B (3.26)
1379,"Tseng, Hung-Wei",CSE 141 - Intro/Computer Architecture (A),S116,93,28,92.6%,96.3%,8.5,B (3.30),B+ (3.37)
1380,"Tseng, Hung-Wei",CSE 141L - Project/Computer Architecture (A),S116,95,23,73.7%,94.7%,13.17,B+ (3.68),B+ (3.57)
1381,"Saul, Lawrence",CSE 150 - Int Artif Intell:Search&Reason (A),S116,58,40,97.5%,97.5%,10.14,B (3.25),B (3.06)
1382,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),S116,45,20,77.8%,70.6%,6.26,A- (3.72),B+ (3.33)
1383,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),S116,56,18,77.8%,88.2%,6.26,A- (3.72),B+ (3.33)
1384,"Cao, Yingjun",CSE 30 - Computer Organiz&Systms Progrm (A),S116,70,58,100.0%,93.1%,11.43,B+ (3.69),B+ (3.40)
1385,"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S116,44,15,90.0%,70.0%,7.3,B+ (3.44),B (3.20)
1386,"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (A),SP16,192,165,92.1%,86.6%,10.79,B (3.23),C+ (2.68)
1387,"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (B),SP16,194,160,97.5%,97.5%,11.34,B (3.10),C+ (2.69)
1388,"Kane, Daniel Mertz",CSE 101 - Design & Analysis of Algorithm (A),SP16,53,33,90.6%,90.6%,8.7,B (3.21),B (3.13)
1389,"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (B),SP16,196,71,94.1%,82.4%,7.17,B (3.21),B (3.17)
1390,"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (C),SP16,196,78,83.1%,85.9%,7.18,B (3.17),B (3.15)
1391,"Ferrante, Jeanne",CSE 105 - Intro/Theory of Computation (A),SP16,215,86,82.7%,96.3%,9.03,B (3.11),B- (2.82)
1392,"Minnes Kemp, Mor Mia",CSE 105 - Intro/Theory of Computation (B),SP16,213,85,82.1%,97.4%,9.29,B (3.10),B- (2.77)
1393,"Papadopoulos, Philip Micha",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SP16,123,36,93.3%,90.0%,9.12,B (3.27),B (3.01)
1394,"Gillespie, Gary N",CSE 110 - Software Engineering (A),SP16,199,71,87.0%,87.0%,10.38,B+ (3.67),B+ (3.36)
1395,"Griswold, William G.",CSE 110 - Software Engineering (B),SP16,301,204,84.1%,60.7%,9.13,B+ (3.36),B- (2.93)
1396,"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),SP16,183,96,92.2%,86.7%,12.66,B+ (3.56),B (3.10)
1397,"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (B),SP16,157,75,95.7%,91.3%,11.57,B+ (3.42),B- (2.86)
1398,"Langlois, Marina",CSE 12 - Basic Data Struct & OO Design (C),SP16,241,116,95.7%,87.8%,11.08,B+ (3.41),B- (2.97)
1399,"Kesden, Gregory M",CSE 120 - Princ/Computer Operating Systm (A),SP16,189,69,78.0%,55.9%,10.25,B- (2.86),C+ (2.64)
1400,"Snoeren, Alex C.",CSE 123 - Computer Networks (A),SP16,129,41,90.0%,100.0%,9.42,B- (2.72),C+ (2.61)
1401,"Voelker, Geoffrey M.",CSE 125 - Software Sys Design & Implemnt (A),SP16,33,9,100.0%,100.0%,14.5,A (4.00),A (4.00)
1402,"Shacham, Hovav",CSE 127 - Intro to Computer Security (A),SP16,58,25,95.7%,95.7%,11.05,B (3.10),B- (2.95)
1403,"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),SP16,125,49,89.4%,89.4%,8.54,B (3.20),B (3.25)
1404,"Zhang, Weifeng",CSE 131 - Compiler Construction (A),SP16,265,81,68.0%,52.0%,15.38,B- (2.79),B- (2.86)
1405,"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),SP16,155,41,71.8%,33.3%,9.32,B- (2.84),B (3.22)
1406,"Powell, Thomas Allan",CSE 136 - Enterprise-class Web Applcatns (A),SP16,52,18,100.0%,100.0%,10.74,B+ (3.53),B+ (3.38)
1407,"Mirza, Diba",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SP16,192,127,89.0%,98.4%,7.05,B+ (3.34),B- (2.91)
1408,"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (B),SP16,25,11,70.0%,40.0%,7.7,C+ (2.38),C+ (2.42)
1409,"Chu, Isaac Y",CSE 140L - Digital Systems Laboratory (A),SP16,158,52,81.3%,95.8%,4.95,B+ (3.62),B+ (3.48)
1410,"Chu, Isaac Y",CSE 140L - Digital Systems Laboratory (B),SP16,92,41,89.2%,94.6%,4.69,B+ (3.70),B (3.17)
1411,"Tseng, Hung-Wei",CSE 141 - Intro/Computer Architecture (A),SP16,276,182,75.4%,89.4%,7.47,B- (2.94),B+ (3.31)
1412,"Tullsen, Dean Michael",CSE 141 - Intro/Computer Architecture (B),SP16,158,58,76.8%,69.6%,7.54,B (3.00),B- (2.79)
1413,"Eldon, John",CSE 141L - Project/Computer Architecture (A),SP16,168,51,74.5%,91.5%,8.09,B+ (3.51),B+ (3.38)
1414,"Eldon, John",CSE 141L - Project/Computer Architecture (B),SP16,169,60,71.4%,91.1%,7.26,B+ (3.38),B+ (3.37)
1415,"Kastner, Ryan Charles",CSE 145 - Embedded System Design Project (A),SP16,28,18,88.2%,94.1%,10.0,A- (3.82),A (4.00)
1416,"Tullsen, Dean Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP16,11,4,100.0%,100.0%,13.0,B (3.25),
1417,"Cottrell, Garrison W",CSE 150 - Int Artif Intell:Search&Reason (A),SP16,190,58,84.9%,66.0%,8.7,B (3.06),B (3.24)
1418,"Mangione-Tran, Carmine",CSE 151 - Intro to A.I. Stats Approach (A),SP16,113,41,84.2%,55.3%,7.85,B+ (3.56),B+ (3.66)
1419,"Ochoa, Benjamin Lawrence",CSE 152 - Intro to Computer Vision (A),SP16,52,18,94.1%,94.1%,10.62,B+ (3.38),B+ (3.35)
1420,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),SP16,233,120,60.3%,68.1%,4.38,B (3.16),B (3.04)
1421,"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (B),SP16,200,108,66.4%,68.2%,4.68,B+ (3.42),B (3.16)
1422,"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (C),SP16,136,65,68.3%,77.8%,3.71,B (3.16),B (3.04)
1423,"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),SP16,122,45,95.2%,92.9%,13.85,B+ (3.66),B+ (3.32)
1424,"Jensen, Henrik",CSE 168 - Computer Graphics II:Rendering (A),SP16,23,9,100.0%,66.7%,12.5,B+ (3.67),B+ (3.35)
1425,"Rotenberg, Steven Paul",CSE 169 - Computer Animation (A),SP16,35,13,100.0%,100.0%,9.12,B+ (3.45),B (3.18)
1426,"Bafna, Vineet",CSE 182 - Biological Databases (A),SP16,18,7,57.1%,14.3%,14.5,C+ (2.50),
1427,"Mirza, Diba",CSE 190 - Topics/Computer Sci & Engineer (A),SP16,112,71,80.9%,95.6%,9.73,B+ (3.44),B+ (3.61)
1428,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (C),SP16,74,58,93.1%,89.7%,3.55,A- (3.72),B+ (3.44)
1429,"Hoover, Gregory William",CSE 190 - Topics/Computer Sci & Engineer (E),SP16,25,22,72.7%,63.6%,9.86,B+ (3.41),A- (3.79)
1430,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (F),SP16,70,53,94.3%,94.3%,4.69,B+ (3.63),B+ (3.50)
1431,"Aksanli, Baris",CSE 190 - Topics/Computer Sci & Engineer (G),SP16,36,11,100.0%,100.0%,6.68,B (3.18),B- (2.84)
1432,"Taylor, Michael",CSE 190 - Topics/Computer Sci & Engineer (H),SP16,15,12,100.0%,83.3%,12.0,A (4.00),
1433,"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (B),SP16,14,5,100.0%,100.0%,1.7,,
1434,"Gaasterland, Theresa",CSE 191 - Semnr/Computer Sci & Engineer (C),SP16,61,28,100.0%,100.0%,1.83,A- (3.96),A- (3.93)
1435,"Micciancio, Daniele",CSE 191 - Semnr/Computer Sci & Engineer (E),SP16,15,8,100.0%,100.0%,1.17,,
1436,"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (A),SP16,211,77,76.5%,92.6%,6.79,B+ (3.30),B- (2.95)
1437,"Grady, Daniel Carl",CSE 20 - Intro/Discrete Mathematics (C),SP16,156,64,68.9%,62.3%,6.81,B+ (3.35),B- (2.90)
1438,"Jones, Miles E",CSE 21 - Math/Algorithm&Systems Analys (B),SP16,183,75,76.1%,83.1%,6.53,B+ (3.38),B (3.10)
1439,"Impagliazzo, Russell",CSE 21 - Math/Algorithm&Systems Analys (D),SP16,265,119,73.0%,35.1%,6.59,B+ (3.44),B (3.13)
1440,"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),SP16,134,50,85.7%,77.6%,4.29,B+ (3.52),B+ (3.38)
1441,"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),SP16,149,51,93.8%,75.0%,3.33,B+ (3.66),B (3.21)
1442,"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP16,98,47,95.5%,86.4%,11.86,B+ (3.58),B- (2.95)
1443,"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (C),SP16,359,152,88.3%,91.0%,12.9,B+ (3.48),B (3.14)
1444,"Marx, Susan S",CSE 7 - Intro Programming MATLAB (A),SP16,133,57,84.6%,76.9%,4.85,B+ (3.51),B (3.19)
1445,"Cottrell, Garrison W",CSE 87 - Freshman Seminar (A),SP16,15,8,71.4%,71.4%,0.5,A (4.00),
1446,"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),SP16,14,4,100.0%,100.0%,1.5,,
