,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
293,"Means, Charles E.",TDAC 122 - Ensemble: Undergrad Production (A),WI18,13,3,100.0%,66.7%,14.5,A (4.00),
294,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),FA17,22,18,94.4%,100.0%,2.94,A- (3.94),A- (3.86)
295,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),FA17,20,15,100.0%,100.0%,2.5,A (4.00),A- (3.86)
296,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),FA17,22,11,100.0%,100.0%,2.5,A- (3.89),A- (3.86)
297,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),FA17,20,11,100.0%,100.0%,2.1,A (4.00),A- (3.86)
298,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),FA17,21,20,100.0%,100.0%,2.18,A- (3.95),A- (3.86)
299,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (F),FA17,20,16,100.0%,92.9%,2.9,A- (3.80),A- (3.86)
300,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (G),FA17,24,22,100.0%,100.0%,1.74,A (4.00),A- (3.86)
301,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (H),FA17,21,11,100.0%,100.0%,1.9,A- (3.90),A- (3.86)
302,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (I),FA17,19,12,100.0%,80.0%,4.5,A (4.00),
303,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (J),FA17,20,20,100.0%,100.0%,1.9,A- (3.89),A- (3.86)
304,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (K),FA17,19,14,100.0%,100.0%,3.79,A- (3.92),
305,"Chang, Jennifer M.",TDAC 101 - Acting I (A),FA17,18,4,100.0%,100.0%,4.5,A- (3.75),
306,"Walsh, Kim C.",TDAC 101 - Acting I (B),FA17,18,17,100.0%,100.0%,3.32,A- (3.88),
307,"Robichaux, Natalie Griffith",TDAC 101 - Acting I (C),FA17,10,4,100.0%,100.0%,4.0,A (4.00),
