,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
918,"Sewall, Marcia De Vore",EDS 129B - Intro/Teach&Learn (Secondary) (A),WI08,37,28,96.3%,76.9%,4.57,A- (3.81),A- (3.83)
919,"Holtzman, Caren Lynn",EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A),WI08,47,37,89.2%,97.3%,5.85,A- (3.89),A- (3.89)
920,"Chung, Luz Marina",EDS 136 - Intro/Acad Tut/Second Schl Std (A),WI08,33,23,91.3%,100.0%,6.93,A- (3.95),B+ (3.64)
921,"Naismith, Campbell James",EDS 138 - Intro/Acad Tutor/Preuss School (A),WI08,22,20,90.0%,85.0%,2.7,A- (3.75),B+ (3.61)
922,"Stevens, Laura Jeanne",EDS 30 - Introduction to Teaching Math (A),WI08,25,23,100.0%,100.0%,2.33,,A (4.00)
923,"Czworkowski, John",EDS 31 - Introductn to Teaching Science (A),WI08,11,11,100.0%,100.0%,3.05,,
924,"Mehan, Hugh B.","EDS 117 - Language,Culture & Education (A)",FA07,117,59,96.6%,98.3%,3.18,,B (3.30)
925,"Allen, Bobbie M","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)",FA07,53,45,91.1%,88.6%,4.54,A- (3.74),A- (3.84)
926,"Binder, Amy",EDS 126 - Social Organization/Education (A),FA07,93,70,91.2%,89.7%,3.73,,B (3.07)
927,"Millstone, Rachel",EDS 129A - Intro/Teach&Learn (Secondary) (A),FA07,31,29,100.0%,100.0%,8.14,A- (3.70),A- (3.78)
928,"Scharton, Susan Michelle",EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A),FA07,40,35,100.0%,97.1%,5.19,A- (3.89),A- (3.84)
929,"Holtzman, Caren Lynn",EDS 134 - Intro/Literacy &Numeracy Tutor (A),FA07,44,33,100.0%,100.0%,5.35,A- (3.88),A- (3.81)
930,"Chung, Luz Marina",EDS 136 - Intro/Acad Tut/Second Schl Std (A),FA07,20,17,100.0%,100.0%,7.0,A- (3.77),B+ (3.55)
931,"Naismith, Campbell James",EDS 138 - Intro/Acad Tutor/Preuss School (A),FA07,26,19,94.1%,82.4%,5.91,B+ (3.65),B+ (3.49)
932,"Nunn, Lisa M.",EDS 126 - Social Organization/Education (B),SU07,27,25,82.6%,83.3%,6.5,A- (3.78),
