,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
48,"Wirshbo, Eliot",LTLA 104 - Latin Prose (A),FA16,12,3,66.7%,66.7%,9.17,B+ (3.33),
49,"Edwards, Leslie",LTLA 3 - Intermediate Latin II (A),SP16,21,12,91.7%,100.0%,5.83,B+ (3.67),B- (2.91)
50,"Wirshbo, Eliot",LTLA 3 - Intermediate Latin II (B),SP16,13,8,75.0%,87.5%,8.25,B (3.00),
51,"Edwards, Anthony",LTLA 133 - Epic (A),WI16,6,5,100.0%,100.0%,6.5,A- (3.80),
52,"Edwards, Leslie",LTLA 2 - Intermediate Latin I (A),WI16,20,13,100.0%,100.0%,5.42,B+ (3.50),B (3.16)
53,"Wirshbo, Eliot",LTLA 2 - Intermediate Latin I (B),WI16,13,3,100.0%,100.0%,5.83,B+ (3.50),
54,"Edwards, Leslie",LTLA 1 - Beginning Latin (A),FA15,24,13,92.3%,92.3%,6.65,B+ (3.50),B+ (3.53)
55,"Wirshbo, Eliot",LTLA 1 - Beginning Latin (B),FA15,23,10,87.5%,75.0%,8.75,B (3.17),B- (2.77)
56,"Edwards, Anthony",LTLA 134 - History (A),SP15,5,6,100.0%,100.0%,5.5,A (4.00),
57,"Edwards, Leslie",LTLA 3 - Intermediate Latin II (A),SP15,19,4,100.0%,100.0%,7.5,B+ (3.33),
58,"Wirshbo, Eliot",LTLA 3 - Intermediate Latin II (B),SP15,12,3,66.7%,66.7%,9.17,B (3.00),
59,"Wirshbo, Eliot",LTLA 116 - Silver Latin (A),WI15,9,5,80.0%,100.0%,4.5,B (3.25),
60,"Wirshbo, Eliot",LTLA 2 - Intermediate Latin I (B),WI15,15,4,100.0%,100.0%,10.5,A (4.00),
61,"Edwards, Leslie",LTLA 1 - Beginning Latin (A),FA14,24,10,77.8%,100.0%,5.83,B+ (3.50),B (3.04)
62,"Wirshbo, Eliot",LTLA 1 - Beginning Latin (B),FA14,19,9,100.0%,87.5%,8.25,B+ (3.57),
63,"Wirshbo, Eliot",LTLA 100 - Introductn/Latin Literature I (A),FA14,20,13,75.0%,91.7%,10.67,B (3.00),B- (2.89)
64,"Edwards, Leslie",LTLA 3 - Intermediate Latin II (A),SP14,16,6,100.0%,100.0%,6.5,A- (3.80),
