,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
76,"Ma, Yian",DSC 40A - Theor Fndtns of Data Sci I (A),SP22,100,39,73.7%,63.2%,9.47,B (3.06),B (3.13)
77,"Mazumdar, Arya",DSC 40B - Theor Fndtns of Data Sci II (A),SP22,85,41,74.4%,59.0%,5.55,B (3.18),B (3.27)
78,"Rampure, Suraj",DSC 80 - Practice of Data Science (A),SP22,109,94,98.9%,100.0%,11.67,B+ (3.58),B (3.27)
79,"Rampure, Suraj",DSC 80 - Practice of Data Science (B),SP22,93,76,97.4%,98.7%,12.39,B+ (3.58),B+ (3.49)
80,"Rampure, Suraj",DSC 90 - Seminar in Data Science (A),SP22,19,8,100.0%,100.0%,3.25,,
81,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),SP22,19,14,100.0%,100.0%,1.93,A (4.00),
82,"Rampure, Suraj",DSC 10 - Principles of Data Science (A),WI22,141,113,97.3%,100.0%,8.21,A- (3.72),B- (2.96)
83,"Rampure, Suraj",DSC 10 - Principles of Data Science (B),WI22,142,117,97.4%,99.1%,7.57,A- (3.73),B (3.05)
84,"Gupta, Amarnath",DSC 100 - Intro to Data Management (A),WI22,100,31,86.2%,65.5%,7.88,B+ (3.69),B+ (3.67)
85,"Kumar, Arun Kumar",DSC 102 - Systems for Scalable Analytics (A),WI22,136,42,87.8%,85.4%,9.48,B+ (3.46),B+ (3.54)
86,"Liao, Soohyun Nam",DSC 106 - Intro to Data Visualization (A),WI22,147,54,57.4%,41.5%,9.78,A- (3.86),A- (3.84)
87,"Belkin, Mikhail",DSC 140A - Probabilistic Modeling and ML (A),WI22,126,34,35.3%,24.2%,7.97,B (3.03),B (3.07)
88,"Bradic, Jelena",DSC 140A - Probabilistic Modeling and ML (B),WI22,53,18,100.0%,100.0%,6.25,A (4.00),B+ (3.61)
89,"Dumitriu, Ioana",DSC 155 - Hidden Data in Random Matrices (A),WI22,18,8,57.1%,100.0%,10.75,C+ (2.43),
90,"Zaslavsky, Ilya",DSC 170 - Spatial Data Science and Appl (A),WI22,25,6,83.3%,100.0%,9.83,A- (3.83),A- (3.92)
91,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (A),WI22,83,11,100.0%,100.0%,7.83,A- (3.78),A- (3.97)
92,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (B),WI22,72,15,100.0%,100.0%,9.23,A (4.00),A- (3.96)
