,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
364,"Wirshbo, Eliot",LTWL 19B - Intro/Ancient Greeks & Romans (A),WI10,34,13,84.6%,84.6%,5.58,B- (2.75),C+ (2.69)
365,"Woodhull, Winifred Johanna",LTWL 4A - Fiction&Film/20th Cen/French (A),WI10,41,12,66.7%,50.0%,2.17,B (3.27),B (3.19)
366,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (A),WI10,9,4,100.0%,50.0%,2.5,,
367,"Potts, Stephen",LTWL 114 - Children's Literature (A),FA09,224,88,100.0%,100.0%,3.83,B+ (3.60),B+ (3.41)
368,"Potts, Stephen",LTWL 124 - Science Fiction (A),FA09,73,53,96.2%,98.1%,4.05,B+ (3.36),B (3.25)
369,"Rahimi, Babak",LTWL 157 - Iranian Film (A),FA09,54,20,90.0%,95.0%,2.1,A- (3.80),A- (3.91)
370,"Jed, Stephanie H",LTWL 176 - Literature and Ideas (A),FA09,43,30,90.0%,90.0%,3.77,A- (3.79),A- (3.86)
371,"Edwards, Leslie",LTWL 19A - Intro/Ancient Greeks & Romans (A),FA09,55,42,88.1%,92.7%,3.6,B+ (3.44),B- (2.86)
372,"Reid, Roddey",LTWL 4M - Fiction&Film/20th Cen/Multiple (A),FA09,25,21,90.0%,95.2%,3.45,B+ (3.58),B+ (3.44)
373,"Rahimi, Babak",LTWL 87 - Freshman Seminar (A),FA09,15,8,100.0%,100.0%,0.5,A (4.00),
374,"Jed, Stephanie H",LTWL 110B - Folk and Fairy Tales (A),SU09,74,27,100.0%,88.9%,3.91,A (4.00),
375,"Mariscal, George",LTWL 176 - Literature and Ideas (A),SU09,19,12,100.0%,100.0%,5.83,B+ (3.64),
376,"Edwards, Anthony",LTWL 106 - Classical Tradition (A),SP09,32,24,91.7%,95.7%,5.33,B+ (3.48),B (3.17)
377,"Potts, Stephen",LTWL 116 - Adolescent Literature (A),SP09,197,82,98.8%,100.0%,3.43,B+ (3.46),B (3.25)
378,"Zhiri, Oumelbanine",LTWL 160 - Women and Literature (A),SP09,37,25,82.6%,82.6%,4.34,B+ (3.61),B+ (3.57)
379,"Cohen, Alain J. J.",LTWL 183 - Film Studies&Lit:Director Work (A),SP09,38,35,93.9%,97.1%,3.44,B+ (3.59),B+ (3.65)
380,"Chamberlain, Charles Thoms",LTWL 19C - Intro/Ancient Greeks & Romans (A),SP09,51,40,94.7%,97.4%,3.7,B (3.21),C+ (2.63)
381,"Verdicchio, Pasquale",LTWL 4D - Fiction&Film/20th Cen/Italian (A),SP09,31,28,75.0%,85.7%,2.79,B (3.15),B (3.09)
382,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (A),SP09,19,18,88.9%,88.2%,2.03,A (4.00),
383,"duBois, Page Ann",LTWL 100 - Mythology (A),WI09,25,20,90.0%,95.0%,4.61,B (3.17),B+ (3.31)
384,"Potts, Stephen",LTWL 120 - Popular Literature and Culture (A),WI09,158,78,98.7%,100.0%,4.23,B+ (3.47),B+ (3.33)
