,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
24,"Powell, Lora",TDDR 101 - Stage Management (A),SP19,38,19,100.0%,100.0%,3.34,A- (3.82),A- (3.83)
25,"Porter, Lisa",TDDR 101 - Stage Management (A),WI19,38,21,100.0%,100.0%,2.83,A- (3.83),A- (3.83)
26,"Tompa, Gabor",TDDR 108 - Text Analysis/Actors&Directors (A),WI19,20,10,77.8%,66.7%,1.83,A- (3.78),B+ (3.66)
27,"Carmody, James",TDDR 111 - Directing - Acting Process (A),WI19,16,3,100.0%,66.7%,3.17,B (3.00),
28,"Porter, Lisa",TDDR 101 - Stage Management (A),FA18,30,16,86.7%,100.0%,3.88,B (3.29),A- (3.86)
29,"Castro, Robert Jess",TDDR 111 - Directing - Acting Process (A),FA18,15,6,100.0%,100.0%,8.5,B+ (3.67),
30,"Means, Charles E.",TDDR 101 - Stage Management (A),SP18,30,15,100.0%,100.0%,3.93,A- (3.93),A- (3.76)
31,"Stalling, Vanessa",TDDR 111 - Directing - Acting Process (A),SP18,19,17,94.1%,100.0%,4.74,A- (3.82),
32,"Means, Charles E.",TDDR 101 - Stage Management (A),WI18,31,20,94.7%,94.1%,2.9,B+ (3.58),B (3.25)
33,"Castro, Robert Jess",TDDR 111 - Directing - Acting Process (A),WI18,18,7,83.3%,100.0%,4.17,A (4.00),
34,"Porter, Lisa",TDDR 101 - Stage Management (A),FA17,25,22,90.9%,100.0%,4.23,A- (3.81),A- (3.81)
