,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
52,"Burgasser, Adam Jonathan","CAT 3 - Culture, Art & Technology III (A)",SP22,239,133,84.4%,94.5%,3.55,A- (3.80),A- (3.85)
53,"Rahimi, Babak","CAT 3 - Culture, Art & Technology III (B)",SP22,199,112,57.9%,73.6%,3.66,B+ (3.68),B+ (3.50)
54,"Bronstein, Phoebe Malan","CAT 3 - Culture, Art & Technology III (C)",SP22,30,22,100.0%,100.0%,6.6,A- (3.74),B+ (3.69)
55,"Marchisotto, Jennifer Anne","CAT 3 - Culture, Art & Technology III (D)",SP22,225,104,73.0%,92.9%,3.31,A- (3.73),A- (3.79)
56,"Bigham, David Joseph","CAT 3 - Culture, Art & Technology III (E)",SP22,269,209,80.4%,92.1%,3.2,A- (3.75),B+ (3.69)
57,"Moran, Ryan James",CAT 124 - Sixth College Practicum (A),WI22,12,4,75.0%,75.0%,2.5,A (4.00),
58,"Puritty, Chandler Elizabeth",CAT 125 - Public Rhetoric & Pract Commun (A),WI22,127,85,75.0%,71.4%,3.18,A- (3.90),B+ (3.69)
59,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (A),WI22,244,116,91.0%,98.2%,4.41,A- (3.77),B+ (3.46)
60,"Bigham, David Joseph","CAT 2 - Culture, Art & Technology 2 (A)",WI22,268,186,77.5%,91.2%,4.25,B+ (3.54),B+ (3.59)
61,"Bronstein, Phoebe Malan","CAT 2 - Culture, Art & Technology 2 (B)",WI22,266,238,88.2%,95.8%,4.05,A- (3.74),B+ (3.70)
62,"Yoldas, Pinar","CAT 2 - Culture, Art & Technology 2 (C)",WI22,238,148,76.2%,86.4%,2.94,B+ (3.60),B+ (3.54)
63,"Marchisotto, Jennifer Anne","CAT 2 - Culture, Art & Technology 2 (D)",WI22,210,122,80.7%,92.0%,4.13,B+ (3.63),B+ (3.61)
64,"Algaze, Guillermo","CAT 1 - Culture, Art & Technology 1 (A)",FA21,270,170,57.9%,46.5%,3.21,B+ (3.41),B+ (3.42)
65,"Bronstein, Phoebe Malan","CAT 1 - Culture, Art & Technology 1 (B)",FA21,272,254,89.4%,95.7%,3.5,B+ (3.63),B+ (3.63)
66,"Gumm, Elizabeth Ashley","CAT 1 - Culture, Art & Technology 1 (C)",FA21,237,160,94.1%,99.3%,3.33,A- (3.71),A- (3.77)
67,"Chodorow, Stanley A.","CAT 1 - Culture, Art & Technology 1 (D)",FA21,237,162,56.1%,58.3%,3.41,B+ (3.40),B+ (3.31)
68,"Sussman, Diana Wald",CAT 124 - Sixth College Practicum (A),FA21,13,10,100.0%,100.0%,5.17,A- (3.71),
69,"Geibel, William",CAT 125 - Public Rhetoric & Pract Commun (A),FA21,252,192,88.0%,97.4%,4.05,B+ (3.68),B+ (3.51)
70,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (A),FA21,245,135,82.6%,96.2%,3.97,A- (3.72),B+ (3.51)
71,"Geibel, William",CAT 125 - Public Rhetoric & Pract Commun (A),S221,110,73,91.4%,94.3%,5.15,A- (3.70),B+ (3.49)
72,"Sussman, Diana Wald",CAT 124 - Sixth College Practicum (A),S121,12,12,91.7%,91.7%,9.33,B+ (3.30),
73,"Radovsky, Siloh Marshall",CAT 125 - Public Rhetoric & Pract Commun (A),S121,67,16,100.0%,100.0%,4.75,B+ (3.63),A- (3.87)
74,"Edwards, Robert Scott",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S121,91,80,93.7%,94.9%,5.84,A- (3.73),B+ (3.64)
75,"Gumm, Elizabeth Ashley",CAT 125 - Public Rhetoric & Pract Commun (A),SP21,164,72,89.7%,97.1%,4.47,A- (3.84),B+ (3.59)
76,"Geibel, William",CAT 125 - Public Rhetoric & Pract Commun (B),SP21,75,63,92.1%,98.4%,3.33,A- (3.83),B+ (3.59)
77,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (A),SP21,175,82,91.1%,97.4%,4.02,A- (3.76),B+ (3.67)
78,"Burgasser, Adam Jonathan","CAT 3 - Culture, Art & Technology III (A)",SP21,235,218,78.8%,91.7%,4.22,B+ (3.69),A- (3.85)
79,"Bronstein, Phoebe Malan","CAT 3 - Culture, Art & Technology III (B)",SP21,241,217,94.0%,98.6%,4.27,A- (3.83),A- (3.90)
80,"Werner, Bradley T.","CAT 3 - Culture, Art & Technology III (C)",SP21,173,94,74.7%,76.1%,3.82,A- (3.71),A- (3.73)
81,"Herbst, Matthew","CAT 3 - Culture, Art & Technology III (D)",SP21,211,99,79.4%,89.4%,4.67,A- (3.78),A- (3.79)
82,"Porter, Lisa","CAT 3 - Culture, Art & Technology III (D)",SP21,211,99,79.4%,84.5%,4.67,A- (3.78),A- (3.79)
83,"Geibel, William",CAT 125 - Public Rhetoric & Pract Commun (A),WI21,172,142,90.1%,95.8%,4.36,B+ (3.65),B (3.29)
84,"Bronstein, Phoebe Malan",CAT 125R - Pblc Rhetoric Prct Comm Online (A),WI21,192,168,89.2%,97.6%,4.42,A- (3.75),A- (3.74)
85,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (B),WI21,184,69,87.0%,94.2%,4.59,A- (3.77),B+ (3.63)
86,"Algaze, Guillermo","CAT 2 - Culture, Art & Technology 2 (A)",WI21,234,149,85.6%,89.0%,4.39,B+ (3.57),B+ (3.52)
87,"Nguyen, Hoang Tan","CAT 2 - Culture, Art & Technology 2 (B)",WI21,237,181,88.8%,90.4%,4.4,B+ (3.69),A- (3.79)
88,"Gumm, Elizabeth Ashley","CAT 2 - Culture, Art & Technology 2 (C)",WI21,207,115,95.6%,99.1%,5.08,B+ (3.63),B+ (3.55)
89,"Glaser, Amelia","CAT 2 - Culture, Art & Technology 2 (E)",WI21,197,122,88.3%,100.0%,4.26,A- (3.72),B+ (3.66)
90,"Chodorow, Stanley A.","CAT 1 - Culture, Art & Technology 1 (A)",FA20,168,118,70.4%,77.2%,4.07,B+ (3.44),B+ (3.33)
91,"Bigham, David Joseph","CAT 1 - Culture, Art & Technology 1 (C)",FA20,291,186,91.0%,97.2%,4.94,B+ (3.51),B+ (3.59)
92,"Bronstein, Phoebe Malan","CAT 1 - Culture, Art & Technology 1 (D)",FA20,228,218,93.1%,98.2%,4.2,A- (3.76),A- (3.83)
93,"Algaze, Guillermo","CAT 1 - Culture, Art & Technology 1 (E)",FA20,167,112,72.1%,82.0%,4.26,B+ (3.48),B+ (3.42)
94,"Gumm, Elizabeth Ashley",CAT 125R - Pblc Rhetoric Prct Comm Online (A),FA20,194,74,86.3%,94.5%,4.06,A- (3.79),B+ (3.64)
95,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (B),FA20,194,97,88.4%,96.8%,4.63,A- (3.82),A- (3.71)
96,"Bigham, David Joseph","CAT 1 - Culture, Art & Technology 1 (A)",S220,53,16,93.3%,100.0%,6.21,B+ (3.40),B+ (3.65)
97,"Marchisotto, Jennifer Anne",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S220,181,122,94.2%,95.9%,4.93,A- (3.83),A- (3.79)
98,"Kurian, Amrita Achamma",CAT 124 - Sixth College Practicum (A),S120,15,7,71.4%,85.7%,5.36,B+ (3.43),
99,"Bronstein, Phoebe Malan",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S120,186,137,93.4%,94.1%,4.75,A- (3.79),A- (3.82)
100,"Bigham, David Joseph",CAT 125 - Public Rhetoric & Pract Commun (A),SP20,151,76,89.2%,98.6%,4.28,A- (3.74),B+ (3.68)
101,"Marchisotto, Jennifer Anne",CAT 125 - Public Rhetoric & Pract Commun (B),SP20,122,40,82.5%,95.0%,3.9,B+ (3.64),A- (3.71)
102,"Zhang, Kefei Kevin",CAT 125R - Pblc Rhetoric Prct Comm Online (A),SP20,188,71,90.9%,96.9%,3.76,A- (3.81),A- (3.87)
103,"Gumm, Elizabeth Ashley","CAT 3 - Culture, Art & Technology III (A)",SP20,212,80,94.7%,96.1%,3.49,A- (3.82),A- (3.80)
104,"Glaser, Amelia","CAT 3 - Culture, Art & Technology III (B)",SP20,247,156,91.5%,99.3%,3.18,A- (3.73),A- (3.85)
105,"Bigham, David Joseph","CAT 3 - Culture, Art & Technology III (C)",SP20,272,115,94.7%,99.1%,3.46,A- (3.84),A- (3.82)
106,"Bronstein, Phoebe Malan","CAT 3 - Culture, Art & Technology III (D)",SP20,252,200,90.5%,95.5%,4.42,A- (3.77),A- (3.90)
107,"Moran, Ryan James",CAT 124 - Sixth College Practicum (A),WI20,6,3,66.7%,100.0%,2.5,A (4.00),
