,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
236,"Bitmead, Robert R.",MAE 40 - Linear Circuits (A),FA21,104,55,72.7%,50.9%,7.95,B- (2.75),B- (2.92)
237,"Pham, Hieu Tan",MAE 8 - MATLAB Program for Engr Analys (A),FA21,187,90,92.0%,93.2%,7.4,B+ (3.47),B (3.04)
238,"Delson, Nathan Joseph",MAE 87 - Freshman Seminar (A),FA21,22,14,100.0%,92.9%,1.64,A (4.00),
239,"Bahadori, Mohammad Yousef",MAE 101B - Advanced Fluid Mechanics (A),S221,32,23,87.0%,78.3%,9.72,C+ (2.65),C+ (2.39)
240,"Pasetto, Marco",MAE 107 - Computational Methods/Engineer (A),S221,39,36,80.6%,91.7%,10.44,B+ (3.33),B+ (3.46)
241,"Silberman, Jack",MAE 148 - Intro to Autonomous Vehicles (A),S221,7,5,100.0%,100.0%,18.1,A- (3.80),
242,"Evdokimenko, Ekaterina",MAE 20 - Elements of Materials Science (A),S221,23,16,100.0%,100.0%,8.5,B+ (3.60),B+ (3.33)
243,"Bahadori, Mohammad Yousef",MAE 30B - Dynamics and Vibrations (A),S221,20,13,100.0%,69.2%,7.88,B- (2.85),B- (2.76)
244,"Bewley, Thomas R",MAE 40 - Linear Circuits (A),S221,17,7,57.1%,0.0%,11.07,C+ (2.43),
245,"Phan, Alex Minh Giang",MAE 8 - MATLAB Program for Engr Analys (A),S221,63,57,98.2%,96.5%,9.13,B+ (3.54),B+ (3.54)
246,"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),S121,29,22,81.8%,72.7%,8.68,C+ (2.68),B- (2.96)
247,"Pham, Hieu Tan",MAE 101C - Heat Transfer (A),S121,20,8,87.5%,100.0%,9.75,B (3.13),B (3.16)
248,"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),S121,34,24,91.7%,83.3%,9.25,B (3.08),B- (2.92)
249,"Bandaru, Prabhakar",MAE 105 - Intro to Mathematical Physics (A),S121,22,7,100.0%,85.7%,10.79,C (2.29),B (3.17)
250,"Carlson, Scott Leland",MAE 11 - Thermodynamics (A),S121,28,12,66.7%,66.7%,12.33,B- (2.92),C (2.25)
251,"Qi, Huihui",MAE 131A - Solid Mechanics I (B),S121,20,19,100.0%,100.0%,6.61,B+ (3.32),C+ (2.59)
252,"Phan, Alex Minh Giang",MAE 150 - Computer-Aided Design (A),S121,18,13,92.3%,92.3%,11.27,B+ (3.54),
253,"Qi, Huihui",MAE 30A - Kinematics (A),S121,31,26,100.0%,96.2%,7.96,B+ (3.38),C+ (2.60)
254,"Phan, Alex Minh Giang",MAE 8 - MATLAB Program for Engr Analys (A),S121,53,9,100.0%,100.0%,8.28,B+ (3.33),B (3.25)
255,"Miller, David R.",MAE 101B - Advanced Fluid Mechanics (A),SP21,6,5,100.0%,100.0%,7.3,B+ (3.40),
256,"Nomura, Keiko K.",MAE 101B - Advanced Fluid Mechanics (B),SP21,115,101,98.0%,97.0%,7.73,B+ (3.32),B (3.15)
257,"Coimbra, Carlos F.",MAE 101C - Heat Transfer (A),SP21,27,19,89.5%,94.7%,8.5,B- (2.94),B (3.26)
258,"Poulikakos, Lisa Voula",MAE 101C - Heat Transfer (B),SP21,26,24,100.0%,100.0%,7.83,B (3.29),B+ (3.42)
259,"Carreira Pedro, Hugo T",MAE 101D - Intermediate Heat Transfer (A),SP21,16,13,100.0%,100.0%,9.27,B+ (3.50),
260,"Saintillan, David",MAE 105 - Intro to Mathematical Physics (A),SP21,113,79,88.6%,97.5%,7.92,B+ (3.34),B (3.27)
