,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
350,"Wasserman, Steven A.",BILD 2 - Multicellular Life (A),SP19,196,88,87.1%,83.3%,6.12,B (3.04),B- (2.76)
351,"Owens, Melinda Tsao-Ying",BILD 2 - Multicellular Life (B),SP19,256,211,93.8%,87.6%,5.18,A- (3.71),B (3.29)
352,"Cooper, Kimberly Lynn",BILD 3 - Organismic&Evolutionary Biol (A),SP19,247,189,88.8%,95.2%,5.23,B (3.14),B- (2.79)
353,"Kurle, Carolyn M.",BILD 3 - Organismic&Evolutionary Biol (B),SP19,384,180,95.9%,98.2%,4.27,B+ (3.36),B- (2.87)
354,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (A),SP19,176,136,90.3%,98.5%,3.0,A- (3.77),A- (3.78)
355,"Mohan, Swarna",BILD 4 - Introductory Biology Lab (B),SP19,111,70,90.9%,87.7%,2.41,A- (3.76),B+ (3.54)
356,"Rifkin, Scott",BILD 60 - DEI in Relation to Human Bio (A),SP19,45,19,83.3%,100.0%,4.5,A- (3.75),B+ (3.50)
357,"Bier, Ethan",BILD 7 - The Beginning of Life (A),SP19,169,54,76.0%,88.0%,3.26,B (3.20),B (3.02)
358,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),SP19,19,7,100.0%,100.0%,0.5,A (4.00),
359,"Burg, Michael",BILD 1 - The Cell (A),WI19,394,356,96.6%,97.7%,4.15,B+ (3.43),B (3.14)
360,"Cooper, Andrew Michael",BILD 1 - The Cell (B),WI19,366,317,93.6%,95.2%,4.87,B+ (3.30),B (3.14)
361,"Byrne, Kathryne",BILD 1 - The Cell (C),WI19,186,102,72.8%,51.6%,5.79,B- (2.95),B+ (3.33)
362,"Komiyama, Takaki",BILD 12 - Neurobiology and Behavior (A),WI19,134,57,90.9%,98.1%,3.7,B+ (3.37),B- (2.74)
363,"Su, Chih-Ying",BILD 2 - Multicellular Life (A),WI19,166,78,86.7%,84.0%,6.37,B (3.13),B- (2.71)
364,"Owens, Melinda Tsao-Ying",BILD 2 - Multicellular Life (B),WI19,47,44,97.7%,90.9%,6.05,B+ (3.45),B+ (3.35)
365,"Strause, Linda G.",BILD 22 - Human Nutrition (A),WI19,386,234,96.4%,95.0%,3.13,B+ (3.68),B+ (3.54)
366,"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (A),WI19,379,330,92.9%,98.2%,4.65,B (3.07),B- (2.94)
