,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
77,"Glaser, Amelia",LTRU 110C - Russian&Soviet Lit/1917-Presnt (A),FA14,7,3,100.0%,100.0%,5.17,A (4.00),
78,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA14,32,14,100.0%,100.0%,5.5,A- (3.75),B+ (3.58)
79,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA14,14,6,100.0%,100.0%,2.5,B+ (3.67),
80,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP14,17,6,100.0%,100.0%,3.3,B+ (3.50),
81,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI14,23,8,100.0%,100.0%,5.93,B+ (3.67),B+ (3.62)
82,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),FA13,13,4,66.7%,100.0%,2.5,B+ (3.33),
83,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA13,30,13,92.3%,100.0%,4.81,A- (3.70),B+ (3.46)
84,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA13,10,4,100.0%,100.0%,3.0,B+ (3.67),
85,"Cassedy, Steven Dennis",LTRU 123 - Single Author in Russian Lit (A),SP13,13,3,100.0%,100.0%,5.17,B+ (3.50),
86,"Wells, Patricia Rebecca",LTRU 2C - Second Year Russian (A),SP13,14,5,100.0%,100.0%,3.3,B+ (3.50),
87,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),WI13,9,5,100.0%,100.0%,4.5,A (4.00),
88,"Cassedy, Steven Dennis",LTRU 110A - Russian&Soviet Lit/1800-1860 (A),WI13,7,3,100.0%,66.7%,10.5,B (3.00),
89,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI13,18,4,75.0%,100.0%,7.0,B (3.25),
90,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI13,12,7,100.0%,100.0%,2.5,A- (3.71),
91,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),FA12,13,4,100.0%,75.0%,4.5,A- (3.75),
92,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA12,21,6,100.0%,100.0%,6.83,B+ (3.50),B+ (3.55)
93,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA12,16,6,100.0%,100.0%,2.5,A (4.00),
94,"Glaser, Amelia",LTRU 123 - Single Author in Russian Lit (A),SP12,13,7,100.0%,100.0%,5.36,A- (3.86),
95,"Glaser, Amelia",LTRU 123 - Single Author in Russian Lit (A),SP12,8,4,100.0%,100.0%,5.0,B (3.25),
96,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP12,18,4,100.0%,100.0%,11.5,B (3.25),
97,"Wells, Patricia Rebecca",LTRU 104C - Advanced Practicum in Russian (A),WI12,12,6,100.0%,100.0%,6.5,A- (3.83),
98,"Glaser, Amelia",LTRU 150 - Russian Culture (A),WI12,6,4,100.0%,100.0%,7.5,B (3.25),
99,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI12,19,8,100.0%,87.5%,5.0,A- (3.83),
100,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI12,7,3,100.0%,100.0%,3.17,A (4.00),
101,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),FA11,19,8,100.0%,100.0%,3.5,A (4.00),
102,"Cassedy, Steven Dennis",LTRU 123 - Single Author in Russian Lit (A),FA11,5,3,100.0%,100.0%,5.83,A (4.00),
103,"Cassedy, Steven Dennis",LTRU 123 - Single Author in Russian Lit (A),FA11,13,5,100.0%,100.0%,6.0,B+ (3.60),
104,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA11,27,12,100.0%,100.0%,7.59,B (3.22),A- (3.76)
105,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA11,11,7,100.0%,100.0%,3.64,A (4.00),
106,"Cassedy, Steven Dennis",LTRU 110B - Russian&Soviet Lit/1860-1917 (A),SP11,29,12,83.3%,91.7%,6.0,,B (3.25)
107,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP11,12,4,100.0%,100.0%,3.0,A- (3.75),
108,"Wells, Patricia Rebecca",LTRU 2C - Second Year Russian (A),SP11,9,3,100.0%,100.0%,3.83,A (4.00),
109,"Wells, Patricia Rebecca",LTRU 104C - Advanced Practicum in Russian (A),WI11,13,4,100.0%,100.0%,6.0,A (4.00),
